-140.83224558048	757.400024414063
-135.907037769765	757.599975585938
-130.984504892223	756.599975585938
-126.064644891793	756.200012207031
-121.147455714517	756.900024414063
-116.232935308538	757
-111.321081624102	756.900024414063
-106.411892613551	757.099975585938
-101.505366231325	758.099975585938
-96.601500433955	756.799987792969
-91.7002931800679	757
-86.8017424303629	758.400024414063
-81.9058461476321	758.599975585938
-77.0126022967576	755.799987792969
-72.1220088446891	757.5
-67.234063760453	758.299987792969
-62.3487650151581	757.200012207031
-57.4661105819726	757.299987792969
-52.5860984361459	758.299987792969
-47.7087265549855	758.700012207031
-42.8339929178627	758.299987792969
-37.9618955062098	757.900024414063
-33.0924323035176	760.599975585938
-28.2256012953287	764.400024414063
-23.3614004692511	769.700012207031
-18.4998278149233	793.700012207031
-13.6408813240477	1002.29998779297
-8.7845589903685	2038.80004882813
-3.93085880966038	3359.5
0.920221220249546	3072.69995117188
5.76868309950052	1816.5
10.6145288262007	994.200012207031
15.4577603964178	778
20.2983798042054	761.799987792969
25.1363890415739	759.900024414063
29.9717900985209	760.200012207031
34.8045849630137	758.099975585938
39.6347756210117	759.299987792969
44.4623640564456	756.099975585938
49.2873522512431	758
54.1097421853122	757.700012207031
58.9295358365591	756.200012207031
63.7467351808753	757.200012207031
68.5613421921597	756.099975585938
73.3733588423012	756.900024414063
78.1827871011977	755.900024414063
82.989628936738	758
87.7938863148365	757.400024414063
92.5955611993959	758.200012207031
97.3946555523495	758.799987792969
102.191171333632	758.400024414063
106.985110501198	762.5
111.776475011023	767.099975585938
116.565266817105	775.200012207031
121.351487871464	783.900024414063
126.135140124146	796.400024414063
130.916225523221	801.200012207031
135.694746014811	807.099975585938
140.470703543044	818.5
145.244100050103	826.599975585938
150.014937476207	829.700012207031
154.78321775962	837
159.548942836634	839.900024414063
164.312114641604	840.700012207031
169.072735106931	850.299987792969
173.830806163066	852.700012207031
178.586329738505	860.099975585938
183.339307759818	869
188.089742151617	876.799987792969
192.837634836587	880.299987792969
197.582987735475	880.400024414063
202.325802767081	879
207.066081848297	875
211.803826894059	872.299987792969
216.539039817402	866.599975585938
221.271722529416	859.799987792969
226.001876939292	857.599975585938
230.729504954273	860.400024414063
235.454608479711	862.900024414063
240.177189419031	862.200012207031
244.897249673743	868.400024414063
249.614791143458	866.200012207031
254.329815725872	867.900024414063
259.042325316782	864.900024414063
263.752321810071	864
268.459807097738	876.400024414063
273.16478306987	892.200012207031
277.867251614669	897
282.567214618439	900.700012207031
287.264673965593	886.700012207031
291.959631538657	865.200012207031
296.652089218278	857.299987792969
301.342048883208	854.5
306.029512410317	855.900024414063
310.71448167461	853.700012207031
315.396958549208	859.200012207031
320.076944905357	864
324.754442612431	874.5
329.429453537936	888.299987792969
334.101979547517	901.799987792969
338.772022504937	907.900024414063
343.439584272121	895.799987792969
348.10466670911	881.299987792969
352.767271674106	865.700012207031
357.427401023444	864.5
362.08505661161	865.5
366.740240291247	859.299987792969
371.392953913136	857.799987792969
376.043199326217	855.099975585938
380.69097837759	856
385.33629291251	855.599975585938
389.979144774397	858.799987792969
394.619535804825	859.700012207031
399.25746784354	858.799987792969
403.892942728465	866.200012207031
408.525962295671	861.200012207031
413.156528379418	863.400024414063
417.784642812137	868.900024414063
422.410307424431	863.400024414063
427.033524045094	864.700012207031
431.654294501085	860.400024414063
436.272620617562	857.200012207031
440.888504217852	859.5
445.501947123489	861.799987792969
450.112951154186	859.700012207031
454.721518127848	859.799987792969
459.327649860585	859.5
463.931348166689	864.400024414063
468.532614858667	862.799987792969
473.131451747212	870.599975585938
477.727860641236	882.099975585938
482.321843347847	896.299987792969
486.913401672367	905.099975585938
491.502537418323	918.700012207031
496.089252387459	924.400024414063
500.673548379737	912
505.25542719332	902.299987792969
509.834890624617	884.799987792969
514.411940468239	876.099975585938
518.986578517018	867
523.558806562033	857.900024414063
528.12862639257	856.099975585938
532.696039796155	855.400024414063
537.261048558544	854.400024414063
541.823654463734	850.599975585938
546.383859293949	848.799987792969
550.941664829663	846.700012207031
555.497072849574	848.099975585938
560.050085130647	846.5
564.60070344808	846.200012207031
569.14892957531	847.5
573.694765284043	844.599975585938
578.238212344219	849.599975585938
582.779272524053	851.599975585938
587.317947589996	848.700012207031
591.854239306769	848.400024414063
596.388149437349	851.5
600.919679742986	842.400024414063
605.448831983178	845.799987792969
609.975607915704	849.299987792969
614.500009296602	845.599975585938
619.022037880197	845.900024414063
623.541695419073	846
628.058983664092	846.099975585938
632.573904364401	846.400024414063
637.08645926742	848.099975585938
641.596650118857	843.299987792969
646.104478662697	847
650.609946641218	849.599975585938
655.113055794982	850.200012207031
