28/04/2023 13:21:47
User name: Gabs
Comments: Amostra para Mariana. 5°C/min -> 900°C Programa 3.
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
1623.0	3251.491	0.04812	78.1042	232.75	298.0	298.0
1625.0	3255.491	0.0481	78.07174	233.0	298.0	298.0
1626.0	3257.491	0.0481	78.07174	233.25	298.0	298.0
1628.0	3261.491	0.04809	78.05551	233.5	299.0	299.0
1629.0	3263.491	0.04809	78.05551	233.75	299.0	299.0
1630.0	3265.492	0.04808	78.03928	234.0	299.0	299.0
1632.0	3269.492	0.04807	78.02305	234.25	299.0	299.0
1634.0	3273.492	0.04804	77.97435	234.5	299.0	300.0
1635.0	3275.492	0.04803	77.95812	234.75	300.0	300.0
1637.0	3279.492	0.04803	77.95812	235.0	300.0	300.0
1638.0	3281.493	0.04803	77.95812	235.25	300.0	300.0
1639.0	3283.493	0.04801	77.92566	235.5	300.0	300.0
1641.0	3287.493	0.04799	77.8932	235.75	301.0	301.0
1642.0	3289.493	0.04799	77.8932	236.0	301.0	301.0
1643.0	3291.493	0.04799	77.8932	236.25	301.0	301.0
1644.0	3293.493	0.04799	77.8932	236.5	301.0	301.0
1646.0	3297.493	0.04797	77.86074	236.75	302.0	302.0
1647.0	3299.493	0.04796	77.84451	237.0	302.0	302.0
1648.0	3301.493	0.04795	77.82827	237.25	302.0	302.0
1650.0	3305.493	0.04794	77.81204	237.5	304.0	302.0
1651.0	3307.493	0.04793	77.79581	237.75	304.0	302.0
1652.0	3309.493	0.04793	77.79581	238.0	304.0	303.0
1663.0	3331.493	0.0479	77.74712	238.25	304.0	304.0
1667.0	3339.493	0.04787	77.69843	238.5	304.0	305.0
1668.0	3341.493	0.04786	77.68219	238.75	304.0	305.0
1669.0	3343.493	0.04785	77.66596	239.0	304.0	305.0
1670.0	3345.493	0.04784	77.64973	239.25	305.0	306.0
1671.0	3347.493	0.04784	77.64973	239.5	305.0	306.0
1672.0	3349.493	0.04783	77.6335	240.0	305.0	306.0
1673.0	3351.493	0.04782	77.61727	240.25	306.0	306.0
1674.0	3353.493	0.04781	77.60104	240.5	306.0	306.0
1675.0	3355.493	0.0478	77.58481	241.0	307.0	306.0
1676.0	3357.493	0.04778	77.55235	241.25	307.0	306.0
1677.0	3359.493	0.04777	77.53611	241.5	307.0	307.0
1678.0	3361.493	0.04775	77.50365	241.75	308.0	307.0
1679.0	3363.493	0.04775	77.50365	242.0	308.0	307.0
1680.0	3365.493	0.04775	77.50365	242.25	308.0	307.0
1681.0	3367.493	0.04775	77.50365	242.5	308.0	307.0
1683.0	3371.493	0.04775	77.50365	242.75	308.0	308.0
1685.0	3375.493	0.04775	77.50365	243.0	308.0	308.0
1686.0	3377.493	0.04774	77.48742	243.25	309.0	308.0
1690.0	3385.493	0.04772	77.45496	243.5	309.0	309.0
1693.0	3391.493	0.04771	77.43873	243.75	309.0	309.0
1695.0	3395.493	0.04768	77.39003	244.0	309.0	310.0
1697.0	3399.493	0.04766	77.35757	244.5	309.0	310.0
1699.0	3403.495	0.04764	77.32511	244.75	310.0	310.0
1700.0	3405.496	0.04763	77.30888	245.25	310.0	310.0
1701.0	3407.497	0.04762	77.29265	245.5	311.0	311.0
1702.0	3409.497	0.04761	77.27642	245.75	311.0	311.0
1703.0	3411.497	0.0476	77.26019	246.0	311.0	311.0
1704.0	3413.497	0.0476	77.26019	246.25	312.0	311.0
1705.0	3415.497	0.04759	77.24395	246.5	312.0	311.0
1706.0	3417.497	0.04759	77.24395	246.75	312.0	311.0
1707.0	3419.497	0.04759	77.24395	247.0	312.0	312.0
1709.0	3423.497	0.04759	77.24395	247.25	312.0	312.0
1711.0	3427.497	0.04757	77.21149	247.5	313.0	312.0
1712.0	3429.497	0.04757	77.21149	247.75	313.0	312.0
1713.0	3431.497	0.04756	77.19526	248.0	313.0	313.0
1715.0	3435.497	0.04757	77.21149	248.25	313.0	313.0
1717.0	3439.499	0.04756	77.19526	248.5	313.0	313.0
1720.0	3445.502	0.04753	77.14657	248.75	314.0	314.0
1721.0	3447.502	0.04753	77.14657	249.0	314.0	314.0
1723.0	3451.502	0.04752	77.13034	249.25	314.0	314.0
1724.0	3453.502	0.04751	77.1141	249.5	314.0	314.0
1725.0	3455.502	0.04751	77.1141	249.75	314.0	315.0
1727.0	3459.502	0.04751	77.1141	250.0	316.0	315.0
1728.0	3461.502	0.04751	77.1141	250.25	316.0	315.0
1731.0	3467.502	0.04749	77.08164	250.5	316.0	316.0
1734.0	3473.502	0.0475	77.09787	250.75	317.0	316.0
1739.0	3483.502	0.04745	77.01672	251.0	317.0	317.0
1743.0	3491.502	0.04745	77.01672	251.25	317.0	318.0
1745.0	3495.502	0.04744	77.00049	251.5	317.0	318.0
1746.0	3497.502	0.04743	76.98426	251.75	317.0	318.0
1747.0	3499.502	0.04742	76.96802	252.0	318.0	318.0
1748.0	3501.502	0.04741	76.95179	252.25	318.0	318.0
1749.0	3503.502	0.0474	76.93556	252.75	318.0	319.0
1750.0	3505.502	0.04739	76.91933	253.0	319.0	319.0
1751.0	3507.502	0.04738	76.9031	253.25	319.0	319.0
1752.0	3509.502	0.04737	76.88687	253.5	319.0	319.0
1753.0	3511.502	0.04736	76.87064	254.0	319.0	319.0
1755.0	3515.502	0.04734	76.83818	254.25	320.0	320.0
1756.0	3517.502	0.04734	76.83818	254.75	320.0	320.0
1757.0	3519.502	0.04733	76.82194	255.0	321.0	320.0
1759.0	3523.502	0.04732	76.80571	255.25	321.0	320.0
1760.0	3525.502	0.04732	76.80571	255.5	321.0	320.0
1762.0	3529.503	0.04732	76.80571	255.75	321.0	321.0
1764.0	3533.504	0.04733	76.82194	256.0	321.0	321.0
1766.0	3537.506	0.04734	76.83818	256.25	321.0	321.0
1768.0	3541.507	0.04733	76.82194	256.5	322.0	322.0
1769.0	3543.507	0.04732	76.80571	256.75	322.0	322.0
1771.0	3547.507	0.0473	76.77325	257.0	322.0	322.0
1772.0	3549.507	0.04729	76.75702	257.5	322.0	322.0
1774.0	3553.507	0.04729	76.75702	257.75	323.0	323.0
1775.0	3555.507	0.04728	76.74079	258.0	323.0	323.0
1776.0	3557.507	0.04726	76.70833	258.25	323.0	323.0
1777.0	3559.507	0.04726	76.70833	258.5	323.0	323.0
1779.0	3563.507	0.04726	76.70833	258.75	324.0	324.0
1780.0	3565.507	0.04726	76.70833	259.0	324.0	324.0
1781.0	3567.507	0.04726	76.70833	259.25	324.0	324.0
1783.0	3571.507	0.04724	76.67586	259.5	325.0	324.0
1784.0	3573.507	0.04723	76.65963	259.75	325.0	324.0
1787.0	3579.507	0.04722	76.6434	260.0	325.0	325.0
1789.0	3583.507	0.04721	76.62717	260.25	325.0	325.0
1791.0	3587.507	0.04721	76.62717	260.5	325.0	326.0
1792.0	3589.507	0.0472	76.61094	260.75	326.0	326.0
1793.0	3591.507	0.04719	76.59471	261.0	326.0	326.0
1795.0	3595.507	0.04718	76.57848	261.25	326.0	326.0
1796.0	3597.507	0.04717	76.56225	261.5	326.0	326.0
1797.0	3599.507	0.04716	76.54602	261.75	327.0	327.0
1798.0	3601.507	0.04715	76.52978	262.0	327.0	327.0
1799.0	3603.507	0.04714	76.51355	262.25	327.0	327.0
1801.0	3607.507	0.04715	76.52978	262.5	329.0	327.0
1802.0	3609.507	0.04714	76.51355	262.75	329.0	327.0
1805.0	3615.507	0.04712	76.48109	263.0	329.0	328.0
1814.0	3633.507	0.04713	76.49732	263.25	329.0	329.0
1817.0	3639.507	0.04708	76.41617	263.5	329.0	330.0
1819.0	3643.507	0.04708	76.41617	263.75	329.0	330.0
1820.0	3645.507	0.04707	76.39994	264.0	329.0	330.0
1821.0	3647.507	0.04706	76.3837	264.25	330.0	331.0
1822.0	3649.507	0.04706	76.3837	264.75	330.0	331.0
1823.0	3651.507	0.04705	76.36747	265.0	331.0	331.0
1824.0	3653.507	0.04704	76.35124	265.25	331.0	331.0
1825.0	3655.507	0.04704	76.35124	265.75	331.0	331.0
1826.0	3657.507	0.04703	76.33501	266.0	332.0	331.0
1828.0	3661.507	0.04703	76.33501	266.5	332.0	332.0
1829.0	3663.507	0.04702	76.31878	266.75	332.0	332.0
1830.0	3665.507	0.04701	76.30255	267.0	333.0	332.0
1831.0	3667.507	0.047	76.28632	267.25	333.0	332.0
1832.0	3669.507	0.047	76.28632	267.5	333.0	332.0
1834.0	3673.507	0.04701	76.30255	267.75	333.0	333.0
1837.0	3679.507	0.047	76.28632	268.0	333.0	333.0
1838.0	3681.507	0.04699	76.27009	268.25	333.0	333.0
1840.0	3685.507	0.04699	76.27009	268.5	334.0	334.0
1842.0	3689.507	0.04699	76.27009	268.75	334.0	334.0
1844.0	3693.507	0.04698	76.25385	269.0	334.0	334.0
1846.0	3697.507	0.04696	76.22139	269.25	334.0	335.0
1847.0	3699.507	0.04695	76.20516	269.5	335.0	335.0
1848.0	3701.507	0.04695	76.20516	269.75	335.0	335.0
1849.0	3703.507	0.04694	76.18893	270.0	335.0	335.0
1850.0	3705.507	0.04693	76.1727	270.25	335.0	335.0
1851.0	3707.507	0.04692	76.15647	270.5	335.0	336.0
1852.0	3709.507	0.04691	76.14024	270.75	336.0	336.0
1854.0	3713.507	0.04691	76.14024	271.0	336.0	336.0
1855.0	3715.507	0.0469	76.12401	271.25	336.0	336.0
1856.0	3717.507	0.04688	76.09154	271.5	337.0	336.0
1857.0	3719.507	0.04688	76.09154	271.75	337.0	337.0
1858.0	3721.507	0.04687	76.07531	272.0	337.0	337.0
1860.0	3725.507	0.04687	76.07531	272.25	337.0	337.0
1861.0	3727.507	0.04687	76.07531	272.5	338.0	337.0
1863.0	3731.507	0.04687	76.07531	272.75	338.0	338.0
1865.0	3735.507	0.04687	76.07531	273.0	338.0	338.0
1867.0	3739.507	0.04688	76.09154	273.25	338.0	338.0
1869.0	3743.507	0.04688	76.09154	273.5	338.0	339.0
1871.0	3747.507	0.04688	76.09154	273.75	338.0	339.0
1872.0	3749.507	0.04688	76.09154	274.0	339.0	339.0
1873.0	3751.507	0.04687	76.07531	274.25	339.0	339.0
1874.0	3753.507	0.04686	76.05908	274.5	339.0	339.0
1875.0	3755.507	0.04685	76.04285	274.75	340.0	340.0
1876.0	3757.508	0.04683	76.01039	275.0	340.0	340.0
1877.0	3759.508	0.04682	75.99416	275.25	340.0	340.0
1879.0	3763.508	0.04682	75.99416	275.5	340.0	340.0
1880.0	3765.508	0.04682	75.99416	275.75	341.0	340.0
1882.0	3769.508	0.0468	75.96169	276.0	341.0	341.0
1883.0	3771.508	0.04679	75.94546	276.25	341.0	341.0
1884.0	3773.508	0.04679	75.94546	276.5	341.0	341.0
1887.0	3779.508	0.04679	75.94546	276.75	341.0	342.0
1888.0	3781.508	0.04679	75.94546	277.0	341.0	342.0
1890.0	3785.508	0.04679	75.94546	277.25	343.0	342.0
1892.0	3789.508	0.04678	75.92923	277.5	343.0	342.0
1898.0	3801.508	0.04676	75.89677	277.75	343.0	343.0
1900.0	3805.508	0.04675	75.88054	278.0	343.0	344.0
1901.0	3807.508	0.04676	75.89677	278.25	343.0	344.0
1903.0	3811.508	0.04675	75.88054	278.5	344.0	344.0
1905.0	3815.508	0.04672	75.83185	278.75	344.0	345.0
1906.0	3817.508	0.04671	75.81561	279.0	344.0	345.0
1907.0	3819.508	0.04671	75.81561	279.25	346.0	345.0
1908.0	3821.508	0.04671	75.81561	279.5	345.0	345.0
1910.0	3825.508	0.0467	75.79938	279.75	345.0	345.0
1911.0	3827.508	0.04669	75.78315	280.0	345.0	346.0
1913.0	3831.508	0.04669	75.78315	280.25	347.0	346.0
1915.0	3835.508	0.04668	75.76692	280.5	346.0	346.0
1917.0	3839.508	0.04668	75.76692	280.75	346.0	347.0
1918.0	3841.508	0.04668	75.76692	281.0	346.0	347.0
1919.0	3843.508	0.04667	75.75069	281.25	346.0	347.0
1920.0	3845.508	0.04666	75.73446	281.5	346.0	347.0
1921.0	3847.508	0.04665	75.71823	281.75	347.0	347.0
1923.0	3851.508	0.04664	75.702	282.0	347.0	348.0
1924.0	3853.508	0.04663	75.68577	282.25	349.0	348.0
1925.0	3855.508	0.04663	75.68577	282.5	349.0	348.0
1926.0	3857.508	0.04663	75.68577	282.75	349.0	348.0
1929.0	3863.508	0.04663	75.68577	283.0	348.0	349.0
1931.0	3867.508	0.04662	75.66953	283.25	348.0	349.0
1932.0	3869.508	0.04662	75.66953	283.5	349.0	349.0
1935.0	3875.508	0.04662	75.66953	283.75	349.0	349.0
1936.0	3877.508	0.04662	75.66953	284.0	349.0	350.0
1938.0	3881.508	0.04661	75.6533	284.25	350.0	350.0
1939.0	3883.508	0.0466	75.63707	284.5	349.0	350.0
1940.0	3885.508	0.04659	75.62084	284.75	350.0	350.0
1941.0	3887.508	0.04658	75.60461	285.0	351.0	350.0
1942.0	3889.509	0.04657	75.58838	285.25	350.0	351.0
1944.0	3893.509	0.04656	75.57215	285.5	351.0	351.0
1945.0	3895.509	0.04656	75.57215	285.75	352.0	351.0
1946.0	3897.509	0.04656	75.57215	286.0	351.0	351.0
1948.0	3901.509	0.04656	75.57215	286.25	351.0	352.0
1949.0	3903.509	0.04656	75.57215	286.5	351.0	352.0
1951.0	3907.509	0.04656	75.57215	286.75	351.0	352.0
1952.0	3909.509	0.04655	75.55592	287.0	353.0	352.0
1953.0	3911.509	0.04654	75.53969	287.25	352.0	352.0
1955.0	3915.509	0.04652	75.50722	287.5	352.0	353.0
1956.0	3917.509	0.04652	75.50722	287.75	353.0	353.0
1958.0	3921.509	0.04652	75.50722	288.0	353.0	353.0
1959.0	3923.509	0.04651	75.49099	288.25	354.0	353.0
1960.0	3925.509	0.04651	75.49099	288.5	353.0	354.0
1962.0	3929.509	0.0465	75.47476	288.75	354.0	354.0
1963.0	3931.509	0.04649	75.45853	289.0	355.0	354.0
1964.0	3933.509	0.04648	75.4423	289.25	354.0	354.0
1968.0	3941.509	0.04648	75.4423	289.5	355.0	355.0
1969.0	3943.509	0.04649	75.45853	289.75	355.0	355.0
1971.0	3947.509	0.04647	75.42607	290.0	355.0	355.0
1973.0	3951.509	0.04646	75.40984	290.25	355.0	356.0
1974.0	3953.509	0.04646	75.40984	290.5	356.0	356.0
1975.0	3955.509	0.04645	75.3936	290.75	356.0	356.0
1976.0	3957.509	0.04645	75.3936	291.0	356.0	356.0
1977.0	3959.509	0.04645	75.3936	291.25	357.0	356.0
1978.0	3961.509	0.04644	75.37737	291.5	357.0	357.0
1979.0	3963.509	0.04643	75.36114	291.75	357.0	357.0
1980.0	3965.509	0.04643	75.36114	292.0	357.0	357.0
1982.0	3969.509	0.04642	75.34491	292.25	357.0	357.0
1983.0	3971.509	0.04641	75.32868	292.5	359.0	357.0
1986.0	3977.509	0.0464	75.31245	292.75	359.0	358.0
1995.0	3995.509	0.0464	75.31245	293.0	359.0	359.0
1996.0	3997.509	0.0464	75.31245	293.25	359.0	360.0
1997.0	3999.509	0.0464	75.31245	293.5	359.0	360.0
1998.0	4001.509	0.0464	75.31245	293.75	360.0	360.0
1999.0	4003.509	0.0464	75.31245	294.0	360.0	360.0
2000.0	4005.509	0.04639	75.29622	294.25	360.0	360.0
2001.0	4007.509	0.04638	75.27999	294.5	361.0	360.0
2002.0	4009.509	0.04637	75.26376	294.75	361.0	361.0
2003.0	4011.509	0.04636	75.24752	295.0	361.0	361.0
2004.0	4013.509	0.04636	75.24752	295.25	361.0	361.0
2005.0	4015.509	0.04635	75.23129	295.5	362.0	361.0
2007.0	4019.51	0.04634	75.21506	295.75	362.0	361.0
2011.0	4027.513	0.04634	75.21506	296.0	362.0	362.0
2012.0	4029.513	0.04633	75.19883	296.25	362.0	362.0
2015.0	4035.515	0.04634	75.21506	296.5	362.0	363.0
2016.0	4037.515	0.04634	75.21506	296.75	362.0	363.0
2017.0	4039.515	0.04633	75.19883	297.0	362.0	363.0
2018.0	4041.515	0.04633	75.19883	297.25	363.0	363.0
2019.0	4043.515	0.04632	75.1826	297.5	363.0	363.0
2020.0	4045.515	0.0463	75.15014	297.75	364.0	364.0
2021.0	4047.515	0.04628	75.11768	298.0	364.0	364.0
2022.0	4049.515	0.04628	75.11768	298.25	364.0	364.0
2023.0	4051.515	0.04628	75.11768	298.5	364.0	364.0
2024.0	4053.515	0.04628	75.11768	298.75	365.0	364.0
2025.0	4055.515	0.04629	75.13391	299.0	365.0	364.0
2026.0	4057.515	0.04628	75.11768	299.25	365.0	365.0
2028.0	4061.515	0.04628	75.11768	299.5	365.0	365.0
2029.0	4063.515	0.04627	75.10144	299.75	365.0	365.0
2030.0	4065.515	0.04627	75.10144	300.0	365.0	365.0
2033.0	4071.515	0.04626	75.08521	300.25	366.0	366.0
2034.0	4073.515	0.04626	75.08521	300.5	366.0	366.0
2035.0	4075.515	0.04626	75.08521	300.75	366.0	366.0
2037.0	4079.515	0.04626	75.08521	301.0	366.0	366.0
2038.0	4081.516	0.04625	75.06898	301.25	366.0	367.0
2040.0	4085.516	0.04624	75.05275	301.5	367.0	367.0
2041.0	4087.516	0.04624	75.05275	301.75	367.0	367.0
2042.0	4089.516	0.04623	75.03652	302.0	367.0	367.0
2044.0	4093.516	0.04622	75.02029	302.25	368.0	368.0
2045.0	4095.516	0.04621	75.00406	302.5	368.0	368.0
2046.0	4097.516	0.04621	75.00406	302.75	368.0	368.0
2047.0	4099.516	0.04621	75.00406	303.0	368.0	368.0
2049.0	4103.516	0.0462	74.98783	303.25	369.0	368.0
2050.0	4105.516	0.0462	74.98783	303.5	369.0	369.0
2052.0	4109.516	0.04619	74.9716	303.75	369.0	369.0
2053.0	4111.516	0.04619	74.9716	304.0	369.0	369.0
2054.0	4113.516	0.04619	74.9716	304.25	369.0	369.0
2056.0	4117.516	0.04619	74.9716	304.5	369.0	370.0
2057.0	4119.516	0.04618	74.95536	304.75	370.0	370.0
2058.0	4121.516	0.04617	74.93913	305.0	370.0	370.0
2060.0	4125.517	0.04618	74.95536	305.25	370.0	370.0
2061.0	4127.517	0.04619	74.9716	305.5	370.0	370.0
2063.0	4131.517	0.04618	74.95536	305.75	371.0	371.0
2064.0	4133.517	0.04618	74.95536	306.0	371.0	371.0
2066.0	4137.518	0.04616	74.9229	306.25	371.0	371.0
2067.0	4139.519	0.04615	74.90667	306.5	371.0	371.0
2068.0	4141.52	0.04613	74.87421	306.75	372.0	372.0
2070.0	4145.521	0.04612	74.85798	307.0	372.0	372.0
2072.0	4149.522	0.04612	74.85798	307.25	372.0	372.0
2073.0	4151.522	0.04612	74.85798	307.5	372.0	372.0
2075.0	4155.522	0.04612	74.85798	307.75	373.0	373.0
2077.0	4159.522	0.04612	74.85798	308.0	373.0	373.0
2078.0	4161.522	0.04611	74.84175	308.25	373.0	373.0
2080.0	4165.522	0.0461	74.82552	308.5	373.0	374.0
2081.0	4167.522	0.04609	74.80928	308.75	373.0	374.0
2083.0	4171.522	0.0461	74.82552	309.0	374.0	374.0
2084.0	4173.522	0.0461	74.82552	309.5	374.0	374.0
2086.0	4177.522	0.04607	74.77682	310.0	374.0	375.0
2088.0	4181.522	0.04607	74.77682	310.5	375.0	375.0
2089.0	4183.522	0.04607	74.77682	310.75	375.0	375.0
2091.0	4187.522	0.04607	74.77682	311.0	377.0	375.0
2092.0	4189.522	0.04607	74.77682	311.25	377.0	376.0
2102.0	4209.522	0.04606	74.76059	311.5	375.0	377.0
2103.0	4211.522	0.04604	74.72813	311.75	377.0	377.0
2104.0	4213.522	0.04603	74.7119	312.0	377.0	378.0
2105.0	4215.522	0.04602	74.69567	312.5	378.0	378.0
2106.0	4217.522	0.04601	74.67944	312.75	378.0	378.0
2107.0	4219.522	0.046	74.6632	313.0	378.0	378.0
2108.0	4221.522	0.04598	74.63074	313.25	379.0	378.0
2109.0	4223.522	0.04597	74.61451	313.5	379.0	378.0
2111.0	4227.522	0.04598	74.63074	313.75	379.0	379.0
2112.0	4229.522	0.04599	74.64697	314.0	379.0	379.0
2113.0	4231.522	0.04599	74.64697	314.25	379.0	379.0
2116.0	4237.522	0.04598	74.63074	314.5	380.0	380.0
2117.0	4239.522	0.04597	74.61451	314.75	380.0	380.0
2120.0	4245.522	0.04595	74.58205	315.0	380.0	380.0
2121.0	4247.522	0.04595	74.58205	315.25	380.0	380.0
2123.0	4251.522	0.04595	74.58205	315.5	380.0	381.0
2124.0	4253.522	0.04595	74.58205	315.75	381.0	381.0
2126.0	4257.522	0.04594	74.56582	316.0	381.0	381.0
2127.0	4259.522	0.04594	74.56582	316.25	381.0	381.0
2128.0	4261.522	0.04593	74.54959	316.5	381.0	382.0
2130.0	4265.522	0.0459	74.50089	317.0	382.0	382.0
2132.0	4271.131	0.04589	74.48466	317.5	382.0	382.0
2134.0	4275.131	0.04589	74.48466	317.75	383.0	383.0
2135.0	4277.131	0.04589	74.48466	318.0	383.0	383.0
2137.0	4281.131	0.0459	74.50089	318.25	383.0	383.0
2138.0	4283.131	0.0459	74.50089	318.5	383.0	383.0
2139.0	4285.131	0.0459	74.50089	318.75	383.0	383.0
2141.0	4289.131	0.04589	74.48466	319.0	384.0	384.0
2143.0	4293.131	0.04588	74.46843	319.25	384.0	384.0
2145.0	4297.131	0.04588	74.46843	319.5	384.0	384.0
2146.0	4299.132	0.04587	74.4522	319.75	384.0	385.0
2148.0	4303.132	0.04587	74.4522	320.25	385.0	385.0
2149.0	4305.132	0.04586	74.43597	320.5	385.0	385.0
2150.0	4307.132	0.04585	74.41974	320.75	385.0	385.0
2151.0	4309.132	0.04584	74.40351	321.0	386.0	385.0
2152.0	4311.132	0.04582	74.37104	321.25	386.0	386.0
2153.0	4313.132	0.04582	74.37104	321.5	386.0	386.0
2155.0	4317.132	0.04582	74.37104	321.75	386.0	386.0
2156.0	4319.132	0.04582	74.37104	322.0	386.0	386.0
2157.0	4321.132	0.04582	74.37104	322.25	387.0	386.0
2159.0	4325.132	0.04581	74.35481	322.5	387.0	387.0
2161.0	4329.132	0.0458	74.33858	322.75	387.0	387.0
2164.0	4335.132	0.04581	74.35481	323.0	387.0	388.0
2165.0	4337.132	0.04581	74.35481	323.25	388.0	388.0
2166.0	4339.132	0.0458	74.33858	323.5	388.0	388.0
2168.0	4343.132	0.04579	74.32235	323.75	388.0	388.0
2169.0	4345.132	0.04578	74.30612	324.0	388.0	388.0
2170.0	4347.132	0.04578	74.30612	324.25	388.0	389.0
2171.0	4349.132	0.04579	74.32235	324.5	389.0	389.0
2173.0	4353.132	0.04578	74.30612	324.75	389.0	389.0
2174.0	4355.132	0.04577	74.28989	325.0	389.0	389.0
2175.0	4357.132	0.04576	74.27366	325.25	390.0	389.0
2177.0	4361.132	0.04574	74.24119	325.5	390.0	390.0
2178.0	4363.132	0.04574	74.24119	325.75	390.0	390.0
2180.0	4367.132	0.04576	74.27366	326.0	390.0	390.0
2181.0	4369.132	0.04575	74.25743	326.25	390.0	390.0
2183.0	4373.171	0.04574	74.24119	326.5	391.0	391.0
2184.0	4375.171	0.04573	74.22496	327.25	391.0	391.0
2186.0	4382.552	0.04572	74.20873	327.5	391.0	392.0
2187.0	4384.552	0.04571	74.1925	327.75	392.0	392.0
2188.0	4386.552	0.0457	74.17627	328.0	392.0	392.0
2190.0	4390.552	0.04569	74.16004	328.25	392.0	392.0
2191.0	4392.552	0.04568	74.14381	328.5	392.0	392.0
2192.0	4394.552	0.04568	74.14381	328.75	393.0	393.0
2195.0	4400.552	0.0457	74.17627	329.0	393.0	393.0
2196.0	4402.552	0.0457	74.17627	329.25	393.0	393.0
2198.0	4406.552	0.04567	74.12758	329.5	393.0	394.0
2199.0	4408.552	0.04566	74.11135	329.75	393.0	394.0
2200.0	4410.552	0.04567	74.12758	330.0	394.0	394.0
2201.0	4412.552	0.04567	74.12758	330.25	394.0	394.0
2203.0	4416.552	0.04567	74.12758	330.5	395.0	394.0
2204.0	4418.552	0.04568	74.14381	330.75	395.0	395.0
2205.0	4420.552	0.04569	74.16004	331.0	395.0	395.0
2206.0	4422.552	0.04568	74.14381	331.25	395.0	395.0
2208.0	4426.552	0.04564	74.07888	331.5	395.0	395.0
2209.0	4428.552	0.04563	74.06265	331.75	395.0	395.0
2210.0	4430.552	0.04563	74.06265	332.0	396.0	396.0
2212.0	4434.552	0.04564	74.07888	332.25	396.0	396.0
2213.0	4436.552	0.04563	74.06265	332.5	396.0	396.0
2214.0	4438.552	0.04562	74.04642	332.75	396.0	396.0
2215.0	4440.552	0.04562	74.04642	333.0	398.0	396.0
2217.0	4444.552	0.04561	74.03019	333.25	398.0	397.0
2228.0	4466.553	0.04559	73.99773	333.5	398.0	399.0
2229.0	4468.553	0.04558	73.9815	333.75	398.0	399.0
2230.0	4470.553	0.04557	73.96527	334.0	398.0	399.0
2231.0	4472.553	0.04555	73.9328	334.25	399.0	399.0
2232.0	4474.553	0.04555	73.9328	334.75	399.0	399.0
2233.0	4476.553	0.04555	73.9328	335.0	399.0	399.0
2234.0	4478.554	0.04555	73.9328	335.25	400.0	400.0
2235.0	4480.554	0.04554	73.91657	335.5	400.0	400.0
2236.0	4482.554	0.04553	73.90034	335.75	400.0	400.0
2237.0	4484.554	0.04553	73.90034	336.0	401.0	400.0
2238.0	4486.554	0.04552	73.88411	336.25	401.0	400.0
2240.0	4490.554	0.0455	73.85165	336.5	401.0	401.0
2242.0	4494.554	0.04551	73.86788	336.75	401.0	401.0
2244.0	4498.554	0.04552	73.88411	337.0	401.0	401.0
2245.0	4500.554	0.04552	73.88411	337.25	401.0	401.0
2247.0	4504.554	0.04553	73.90034	337.5	401.0	402.0
2248.0	4506.554	0.04553	73.90034	337.75	402.0	402.0
2250.0	4510.554	0.0455	73.85165	338.0	402.0	402.0
2251.0	4512.555	0.04549	73.83542	338.25	402.0	402.0
2252.0	4514.555	0.04548	73.81919	338.5	403.0	403.0
2253.0	4516.555	0.04548	73.81919	338.75	403.0	403.0
2255.0	4520.555	0.04548	73.81919	339.0	403.0	403.0
2256.0	4522.555	0.04547	73.80295	339.25	403.0	403.0
2257.0	4524.555	0.04547	73.80295	339.5	403.0	403.0
2259.0	4528.555	0.04547	73.80295	339.75	404.0	404.0
2260.0	4530.555	0.04547	73.80295	340.0	404.0	404.0
2261.0	4532.555	0.04547	73.80295	340.25	404.0	404.0
2262.0	4534.555	0.04546	73.78672	340.5	404.0	404.0
2264.0	4538.555	0.04544	73.75426	340.75	405.0	405.0
2266.0	4542.555	0.04545	73.77049	341.0	405.0	405.0
2268.0	4546.555	0.04545	73.77049	341.25	405.0	405.0
2269.0	4548.555	0.04544	73.75426	341.5	405.0	405.0
2271.0	4552.555	0.04543	73.73803	342.0	405.0	406.0
2273.0	4556.555	0.04544	73.75426	342.25	406.0	406.0
2274.0	4558.555	0.04543	73.73803	342.5	406.0	406.0
2276.0	4562.555	0.04542	73.7218	343.0	407.0	407.0
2277.0	4564.555	0.04541	73.70557	343.25	407.0	407.0
2279.0	4568.555	0.0454	73.68934	343.75	407.0	407.0
2280.0	4570.555	0.0454	73.68934	344.0	407.0	407.0
2282.0	4574.555	0.04539	73.67311	344.25	408.0	408.0
2284.0	4578.555	0.04539	73.67311	344.5	408.0	408.0
2285.0	4580.555	0.04539	73.67311	344.75	408.0	408.0
2288.0	4586.555	0.04538	73.65687	345.0	408.0	409.0
2289.0	4588.555	0.04537	73.64064	345.25	409.0	409.0
2292.0	4594.555	0.04536	73.62441	345.5	409.0	409.0
2293.0	4596.555	0.04536	73.62441	345.75	409.0	409.0
2295.0	4600.555	0.04535	73.60818	346.0	410.0	410.0
2297.0	4604.555	0.04534	73.59195	346.5	410.0	410.0
2299.0	4608.555	0.04535	73.60818	346.75	410.0	410.0
2300.0	4610.555	0.04535	73.60818	347.0	410.0	411.0
2301.0	4612.556	0.04533	73.57572	347.25	411.0	411.0
