05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
2797.0	5594.024	0.1277	81.07937	468.25	525.0	526.0
2798.0	5596.024	0.1277	81.07937	468.5	525.0	526.0
2799.0	5598.024	0.1276	81.01587	468.75	525.0	526.0
2800.0	5600.024	0.1276	81.01587	469.0	526.0	526.0
2802.0	5604.024	0.1275	80.95238	469.25	526.0	526.0
2803.0	5606.024	0.1275	80.95238	469.5	526.0	527.0
2804.0	5608.025	0.1275	80.95238	469.75	527.0	527.0
2805.0	5610.025	0.1275	80.95238	470.0	527.0	527.0
2806.0	5612.025	0.1275	80.95238	470.25	527.0	527.0
2807.0	5614.025	0.1275	80.95238	470.5	527.0	527.0
2808.0	5616.025	0.1275	80.95238	470.75	527.0	527.0
2810.0	5620.025	0.1276	81.01587	471.0	528.0	528.0
2811.0	5622.025	0.1276	81.01587	471.25	528.0	528.0
2813.0	5626.025	0.1275	80.95238	471.5	528.0	528.0
2814.0	5628.025	0.1275	80.95238	471.75	529.0	528.0
2815.0	5630.025	0.1275	80.95238	472.0	528.0	529.0
2817.0	5634.025	0.1275	80.95238	472.25	529.0	529.0
2819.0	5638.025	0.1274	80.88889	472.5	529.0	529.0
2821.0	5642.025	0.1273	80.8254	472.75	529.0	530.0
2823.0	5646.025	0.1273	80.8254	473.0	529.0	530.0
2824.0	5648.025	0.1274	80.88889	473.25	529.0	530.0
2826.0	5652.025	0.1274	80.88889	473.5	530.0	530.0
2827.0	5654.025	0.1274	80.88889	473.75	530.0	531.0
2829.0	5658.025	0.1274	80.88889	474.25	531.0	531.0
2830.0	5660.025	0.1274	80.88889	474.5	531.0	531.0
2831.0	5662.025	0.1274	80.88889	474.75	531.0	531.0
2832.0	5664.025	0.1274	80.88889	475.0	531.0	531.0
2833.0	5666.025	0.1274	80.88889	475.25	531.0	532.0
2834.0	5668.025	0.1274	80.88889	475.5	532.0	532.0
2835.0	5670.025	0.1274	80.88889	475.75	532.0	532.0
2836.0	5672.025	0.1274	80.88889	476.0	532.0	532.0
2837.0	5674.025	0.1274	80.88889	476.25	533.0	532.0
2839.0	5678.025	0.1274	80.88889	476.5	533.0	533.0
2841.0	5682.025	0.1274	80.88889	476.75	533.0	533.0
2843.0	5686.025	0.1274	80.88889	477.0	533.0	533.0
2845.0	5690.025	0.1274	80.88889	477.25	533.0	534.0
2847.0	5694.025	0.1275	80.95238	477.5	534.0	534.0
2849.0	5698.025	0.1275	80.95238	477.75	534.0	534.0
2851.0	5702.025	0.1274	80.88889	478.0	534.0	535.0
2852.0	5704.025	0.1274	80.88889	478.25	534.0	535.0
2854.0	5708.025	0.1274	80.88889	478.5	535.0	535.0
2855.0	5710.025	0.1274	80.88889	478.75	535.0	535.0
2856.0	5712.026	0.1274	80.88889	479.0	535.0	535.0
2857.0	5714.027	0.1274	80.88889	479.25	535.0	536.0
2858.0	5716.027	0.1274	80.88889	479.5	535.0	536.0
2860.0	5720.027	0.1274	80.88889	480.0	535.0	536.0
2862.0	5724.027	0.1274	80.88889	480.25	536.0	536.0
2863.0	5726.027	0.1274	80.88889	480.5	536.0	537.0
2864.0	5728.027	0.1274	80.88889	480.75	537.0	537.0
2865.0	5730.027	0.1275	80.95238	481.0	537.0	537.0
2866.0	5732.027	0.1275	80.95238	481.25	537.0	537.0
2867.0	5734.027	0.1275	80.95238	481.5	537.0	537.0
2868.0	5736.027	0.1275	80.95238	481.75	537.0	537.0
2870.0	5740.027	0.1274	80.88889	482.0	538.0	538.0
2871.0	5742.027	0.1274	80.88889	482.25	538.0	538.0
2873.0	5746.027	0.1274	80.88889	482.5	538.0	538.0
2875.0	5750.027	0.1274	80.88889	482.75	538.0	539.0
2876.0	5752.027	0.1274	80.88889	483.0	539.0	539.0
2878.0	5756.027	0.1274	80.88889	483.25	539.0	539.0
2879.0	5758.027	0.1274	80.88889	483.5	540.0	539.0
2881.0	5762.027	0.1274	80.88889	483.75	539.0	540.0
2883.0	5766.027	0.1274	80.88889	484.25	539.0	540.0
2885.0	5770.029	0.1274	80.88889	484.5	540.0	540.0
2886.0	5772.029	0.1274	80.88889	484.75	540.0	540.0
2887.0	5774.029	0.1274	80.88889	485.0	541.0	541.0
2888.0	5776.029	0.1274	80.88889	485.25	541.0	541.0
2890.0	5780.029	0.1274	80.88889	485.5	541.0	541.0
2891.0	5782.029	0.1274	80.88889	485.75	541.0	541.0
2893.0	5786.029	0.1274	80.88889	486.0	541.0	542.0
2894.0	5788.029	0.1274	80.88889	486.25	542.0	542.0
2895.0	5790.029	0.1274	80.88889	486.5	543.0	542.0
2897.0	5794.029	0.1274	80.88889	486.75	542.0	542.0
2898.0	5796.029	0.1274	80.88889	487.0	542.0	542.0
2900.0	5800.029	0.1274	80.88889	487.25	542.0	543.0
2901.0	5802.029	0.1274	80.88889	487.5	542.0	543.0
2902.0	5804.029	0.1274	80.88889	487.75	543.0	543.0
2903.0	5806.029	0.1274	80.88889	488.0	543.0	543.0
2904.0	5808.029	0.1274	80.88889	488.25	543.0	543.0
2905.0	5810.029	0.1275	80.95238	488.5	544.0	544.0
2907.0	5814.029	0.1276	81.01587	488.75	544.0	544.0
2908.0	5816.029	0.1276	81.01587	489.0	544.0	544.0
2909.0	5818.029	0.1276	81.01587	489.25	544.0	544.0
2911.0	5822.029	0.1275	80.95238	489.5	544.0	545.0
2912.0	5824.029	0.1275	80.95238	489.75	544.0	545.0
2913.0	5826.029	0.1275	80.95238	490.0	545.0	545.0
2914.0	5828.029	0.1275	80.95238	490.25	545.0	545.0
2916.0	5832.029	0.1275	80.95238	490.5	545.0	545.0
2917.0	5834.029	0.1275	80.95238	490.75	546.0	546.0
2918.0	5836.029	0.1275	80.95238	491.0	545.0	546.0
2920.0	5840.029	0.1275	80.95238	491.25	546.0	546.0
2921.0	5842.029	0.1275	80.95238	491.5	547.0	546.0
2923.0	5846.03	0.1274	80.88889	491.75	547.0	547.0
2924.0	5848.031	0.1274	80.88889	492.0	546.0	547.0
2926.0	5852.031	0.1274	80.88889	492.25	547.0	547.0
2927.0	5854.031	0.1274	80.88889	492.5	547.0	547.0
2928.0	5856.031	0.1273	80.8254	492.75	547.0	547.0
2930.0	5860.031	0.1272	80.7619	493.25	547.0	548.0
2933.0	5866.031	0.1274	80.88889	493.75	548.0	548.0
2935.0	5870.031	0.1274	80.88889	494.0	549.0	549.0
2937.0	5874.031	0.1275	80.95238	494.25	550.0	549.0
2939.0	5878.031	0.1275	80.95238	494.5	549.0	549.0
2942.0	5884.031	0.1275	80.95238	494.75	549.0	550.0
2943.0	5886.031	0.1275	80.95238	495.0	549.0	550.0
2944.0	5888.031	0.1275	80.95238	495.25	549.0	550.0
2945.0	5890.031	0.1274	80.88889	495.5	550.0	550.0
2946.0	5892.031	0.1274	80.88889	495.75	550.0	550.0
2947.0	5894.031	0.1275	80.95238	496.0	550.0	551.0
2948.0	5896.031	0.1275	80.95238	496.25	551.0	551.0
2949.0	5898.031	0.1275	80.95238	496.5	551.0	551.0
2950.0	5900.031	0.1275	80.95238	496.75	552.0	551.0
2951.0	5902.031	0.1275	80.95238	497.0	552.0	551.0
2952.0	5904.031	0.1275	80.95238	497.25	553.0	551.0
2955.0	5910.031	0.1274	80.88889	497.5	552.0	552.0
2956.0	5912.031	0.1274	80.88889	497.75	552.0	552.0
2960.0	5920.034	0.1274	80.88889	498.0	552.0	553.0
2962.0	5924.034	0.1274	80.88889	498.25	552.0	553.0
2963.0	5926.034	0.1274	80.88889	498.5	552.0	553.0
2964.0	5928.034	0.1274	80.88889	498.75	553.0	553.0
2965.0	5930.034	0.1274	80.88889	499.25	553.0	554.0
2966.0	5932.034	0.1274	80.88889	499.5	553.0	554.0
2967.0	5934.034	0.1274	80.88889	499.75	555.0	554.0
2968.0	5936.034	0.1274	80.88889	500.0	554.0	554.0
2969.0	5938.034	0.1274	80.88889	500.25	555.0	554.0
2971.0	5942.034	0.1273	80.8254	500.5	555.0	555.0
2972.0	5944.034	0.1274	80.88889	500.75	555.0	555.0
2974.0	5948.034	0.1274	80.88889	501.0	555.0	555.0
2975.0	5950.034	0.1274	80.88889	501.25	555.0	555.0
2977.0	5954.034	0.1274	80.88889	501.5	556.0	556.0
2979.0	5958.034	0.1274	80.88889	501.75	555.0	556.0
2981.0	5962.034	0.1274	80.88889	502.0	555.0	556.0
2982.0	5964.034	0.1274	80.88889	502.25	557.0	556.0
2984.0	5968.034	0.1273	80.8254	502.5	556.0	557.0
2985.0	5970.034	0.1273	80.8254	502.75	556.0	557.0
2986.0	5972.034	0.1273	80.8254	503.0	558.0	557.0
2988.0	5976.035	0.1273	80.8254	503.25	557.0	557.0
2989.0	5978.036	0.1273	80.8254	503.5	557.0	558.0
2990.0	5980.036	0.1273	80.8254	503.75	558.0	558.0
2991.0	5982.036	0.1273	80.8254	504.0	557.0	558.0
2992.0	5984.036	0.1273	80.8254	504.25	558.0	558.0
2993.0	5986.036	0.1273	80.8254	504.5	558.0	558.0
2994.0	5988.036	0.1273	80.8254	504.75	559.0	558.0
2996.0	5992.036	0.1273	80.8254	505.0	560.0	559.0
2997.0	5994.036	0.1273	80.8254	505.25	559.0	559.0
2998.0	5996.036	0.1273	80.8254	505.5	559.0	559.0
2999.0	5998.036	0.1273	80.8254	505.75	559.0	559.0
3001.0	6002.036	0.1274	80.88889	506.0	559.0	560.0
3003.0	6006.036	0.1274	80.88889	506.25	560.0	560.0
3005.0	6010.038	0.1274	80.88889	506.5	560.0	560.0
3006.0	6012.039	0.1274	80.88889	506.75	560.0	561.0
3008.0	6016.039	0.1273	80.8254	507.0	560.0	561.0
3009.0	6018.039	0.1273	80.8254	507.25	561.0	561.0
3011.0	6022.039	0.1273	80.8254	507.5	561.0	561.0
3012.0	6024.039	0.1273	80.8254	507.75	561.0	562.0
3014.0	6028.039	0.1273	80.8254	508.0	561.0	562.0
3015.0	6030.039	0.1273	80.8254	508.25	563.0	562.0
3016.0	6032.039	0.1273	80.8254	508.5	561.0	562.0
3018.0	6036.039	0.1272	80.7619	508.75	562.0	563.0
3021.0	6042.039	0.1272	80.7619	509.25	562.0	563.0
3022.0	6044.039	0.1272	80.7619	509.5	562.0	563.0
3024.0	6048.039	0.1272	80.7619	509.75	563.0	564.0
3025.0	6050.039	0.1272	80.7619	510.0	563.0	564.0
3027.0	6054.039	0.1272	80.7619	510.25	564.0	564.0
3028.0	6056.039	0.1272	80.7619	510.5	564.0	564.0
3029.0	6058.039	0.1272	80.7619	510.75	564.0	564.0
3030.0	6060.039	0.1273	80.8254	511.0	565.0	565.0
3031.0	6062.039	0.1273	80.8254	511.25	564.0	565.0
3033.0	6066.039	0.1273	80.8254	511.5	565.0	565.0
3035.0	6070.039	0.1273	80.8254	511.75	566.0	565.0
3037.0	6074.039	0.1272	80.7619	512.0	566.0	566.0
3039.0	6078.039	0.1272	80.7619	512.25	565.0	566.0
3041.0	6082.039	0.1273	80.8254	512.5	565.0	566.0
3042.0	6084.039	0.1273	80.8254	513.0	567.0	567.0
3043.0	6086.039	0.1273	80.8254	513.25	566.0	567.0
3044.0	6088.039	0.1273	80.8254	513.5	567.0	567.0
3045.0	6090.039	0.1273	80.8254	513.75	567.0	567.0
3046.0	6092.039	0.1273	80.8254	514.0	567.0	567.0
3047.0	6094.039	0.1273	80.8254	514.25	567.0	567.0
3048.0	6096.039	0.1273	80.8254	514.5	568.0	568.0
3049.0	6098.039	0.1273	80.8254	514.75	567.0	568.0
3050.0	6100.039	0.1273	80.8254	515.0	569.0	568.0
3052.0	6104.039	0.1273	80.8254	515.25	569.0	568.0
3053.0	6106.039	0.1272	80.7619	515.5	568.0	568.0
3054.0	6108.039	0.1272	80.7619	515.75	568.0	569.0
3056.0	6112.039	0.1272	80.7619	516.0	570.0	569.0
3058.0	6116.039	0.1272	80.7619	516.25	570.0	569.0
3062.0	6124.039	0.1272	80.7619	516.5	570.0	570.0
3064.0	6128.039	0.1272	80.7619	516.75	570.0	570.0
3066.0	6132.039	0.1273	80.8254	517.0	569.0	571.0
3067.0	6134.039	0.1273	80.8254	517.25	571.0	571.0
3068.0	6136.039	0.1273	80.8254	517.5	571.0	571.0
3070.0	6140.039	0.1272	80.7619	517.75	571.0	571.0
3071.0	6142.039	0.1272	80.7619	518.0	571.0	571.0
3072.0	6144.039	0.1272	80.7619	518.25	570.0	572.0
3073.0	6146.039	0.1272	80.7619	518.75	571.0	572.0
3075.0	6150.039	0.1271	80.69841	519.25	572.0	572.0
3076.0	6152.039	0.1271	80.69841	519.5	573.0	572.0
3077.0	6154.039	0.1271	80.69841	519.75	573.0	572.0
3079.0	6158.039	0.1271	80.69841	520.0	573.0	573.0
3080.0	6160.039	0.1271	80.69841	520.25	573.0	573.0
3082.0	6164.039	0.1271	80.69841	520.5	574.0	573.0
3084.0	6168.04	0.1272	80.7619	520.75	573.0	574.0
3087.0	6174.041	0.1272	80.7619	521.0	574.0	574.0
3090.0	6180.041	0.1271	80.69841	521.5	573.0	575.0
3092.0	6184.042	0.1271	80.69841	522.0	573.0	575.0
3093.0	6186.042	0.1271	80.69841	522.25	575.0	575.0
3094.0	6188.042	0.1271	80.69841	522.5	574.0	575.0
3095.0	6190.042	0.1271	80.69841	522.75	575.0	575.0
3096.0	6192.042	0.1271	80.69841	523.0	576.0	576.0
3097.0	6194.042	0.1271	80.69841	523.25	575.0	576.0
3098.0	6196.042	0.1271	80.69841	523.5	575.0	576.0
3100.0	6200.042	0.1271	80.69841	523.75	577.0	576.0
3101.0	6202.042	0.1272	80.7619	524.0	577.0	576.0
3103.0	6206.042	0.1272	80.7619	524.25	577.0	577.0
3104.0	6208.042	0.1272	80.7619	524.5	576.0	577.0
3106.0	6212.042	0.1271	80.69841	524.75	578.0	577.0
3108.0	6216.042	0.1271	80.69841	525.0	578.0	578.0
3110.0	6220.042	0.1271	80.69841	525.25	578.0	578.0
3111.0	6222.042	0.1271	80.69841	525.5	577.0	578.0
3114.0	6228.042	0.1271	80.69841	525.75	578.0	579.0
3115.0	6230.042	0.1271	80.69841	526.0	579.0	579.0
3117.0	6234.042	0.1271	80.69841	526.25	579.0	579.0
3118.0	6236.042	0.127	80.63492	526.5	579.0	579.0
3120.0	6240.042	0.127	80.63492	526.75	578.0	580.0
3121.0	6242.042	0.127	80.63492	527.0	580.0	580.0
3122.0	6244.042	0.127	80.63492	527.25	580.0	580.0
3124.0	6248.042	0.127	80.63492	527.5	579.0	580.0
3125.0	6250.042	0.127	80.63492	527.75	581.0	580.0
3127.0	6254.042	0.127	80.63492	528.0	581.0	581.0
3128.0	6256.042	0.127	80.63492	528.25	580.0	581.0
3129.0	6258.042	0.127	80.63492	528.5	581.0	581.0
3131.0	6262.042	0.127	80.63492	529.0	581.0	581.0
3132.0	6264.044	0.127	80.63492	529.25	580.0	582.0
3134.0	6268.044	0.127	80.63492	529.5	581.0	582.0
3135.0	6270.044	0.127	80.63492	529.75	582.0	582.0
3136.0	6272.044	0.1271	80.69841	530.0	582.0	582.0
3137.0	6274.044	0.1271	80.69841	530.25	582.0	582.0
3139.0	6278.044	0.127	80.63492	530.5	583.0	583.0
3140.0	6280.044	0.1271	80.69841	530.75	583.0	583.0
3141.0	6282.044	0.1271	80.69841	531.0	583.0	583.0
3144.0	6288.044	0.127	80.63492	531.25	583.0	584.0
3146.0	6292.044	0.127	80.63492	531.5	583.0	584.0
3148.0	6296.044	0.1271	80.69841	531.75	584.0	584.0
3150.0	6300.044	0.1271	80.69841	532.0	583.0	585.0
3151.0	6302.044	0.1271	80.69841	532.25	584.0	585.0
3152.0	6304.044	0.127	80.63492	532.5	585.0	585.0
3153.0	6306.044	0.127	80.63492	532.75	585.0	585.0
3154.0	6308.044	0.127	80.63492	533.0	585.0	585.0
3155.0	6310.044	0.127	80.63492	533.25	585.0	585.0
3156.0	6312.044	0.127	80.63492	533.5	585.0	586.0
3157.0	6314.044	0.127	80.63492	533.75	586.0	586.0
3158.0	6316.044	0.127	80.63492	534.0	586.0	586.0
3159.0	6318.044	0.127	80.63492	534.25	586.0	586.0
3162.0	6324.045	0.127	80.63492	534.5	587.0	587.0
3164.0	6328.045	0.127	80.63492	534.75	587.0	587.0
3166.0	6332.045	0.127	80.63492	535.0	587.0	587.0
3168.0	6336.045	0.1271	80.69841	535.25	587.0	588.0
3170.0	6340.047	0.1271	80.69841	535.5	586.0	588.0
3171.0	6342.047	0.1271	80.69841	535.75	588.0	588.0
3172.0	6344.047	0.1271	80.69841	536.0	588.0	588.0
3174.0	6348.047	0.1271	80.69841	536.5	587.0	589.0
3175.0	6350.047	0.1271	80.69841	536.75	588.0	589.0
3176.0	6352.047	0.1271	80.69841	537.0	589.0	589.0
3177.0	6354.047	0.1271	80.69841	537.25	589.0	589.0
3178.0	6356.048	0.1271	80.69841	537.5	589.0	589.0
3179.0	6358.049	0.1271	80.69841	537.75	589.0	589.0
3181.0	6362.049	0.1271	80.69841	538.0	590.0	590.0
3182.0	6364.05	0.1271	80.69841	538.25	590.0	590.0
3183.0	6366.05	0.1271	80.69841	538.5	590.0	590.0
3185.0	6370.051	0.1271	80.69841	538.75	590.0	590.0
3187.0	6374.051	0.127	80.63492	539.0	590.0	591.0
3188.0	6376.051	0.127	80.63492	539.25	591.0	591.0
3190.0	6380.051	0.127	80.63492	539.5	591.0	591.0
3191.0	6382.051	0.127	80.63492	539.75	591.0	591.0
3193.0	6386.051	0.127	80.63492	540.0	592.0	592.0
3194.0	6388.051	0.1271	80.69841	540.25	592.0	592.0
3195.0	6390.052	0.1271	80.69841	540.5	592.0	592.0
3197.0	6394.053	0.1271	80.69841	541.0	593.0	592.0
3199.0	6398.053	0.1271	80.69841	541.25	593.0	593.0
3200.0	6400.053	0.1271	80.69841	541.5	593.0	593.0
3201.0	6402.053	0.1271	80.69841	541.75	593.0	593.0
3202.0	6404.053	0.127	80.63492	542.0	593.0	593.0
3203.0	6406.053	0.127	80.63492	542.25	592.0	593.0
3205.0	6410.053	0.127	80.63492	542.5	593.0	594.0
3206.0	6412.053	0.127	80.63492	542.75	594.0	594.0
3207.0	6414.053	0.127	80.63492	543.0	594.0	594.0
3209.0	6418.053	0.127	80.63492	543.25	594.0	594.0
3211.0	6422.053	0.127	80.63492	543.5	595.0	595.0
3213.0	6426.053	0.127	80.63492	543.75	595.0	595.0
3214.0	6428.053	0.1269	80.57143	544.0	595.0	595.0
3216.0	6432.053	0.1269	80.57143	544.25	595.0	596.0
3217.0	6434.053	0.1269	80.57143	544.5	595.0	596.0
3218.0	6436.053	0.1269	80.57143	544.75	596.0	596.0
3220.0	6440.053	0.1269	80.57143	545.0	596.0	596.0
3222.0	6444.053	0.1268	80.50794	545.25	597.0	597.0
3223.0	6446.053	0.1268	80.50794	545.5	596.0	597.0
3225.0	6450.053	0.1269	80.57143	545.75	597.0	597.0
3226.0	6452.053	0.1269	80.57143	546.0	597.0	597.0
3228.0	6456.054	0.1268	80.50794	546.25	598.0	598.0
3230.0	6460.054	0.1268	80.50794	546.5	598.0	598.0
3232.0	6464.054	0.1268	80.50794	546.75	598.0	598.0
3234.0	6468.056	0.1268	80.50794	547.0	598.0	599.0
3235.0	6470.056	0.1268	80.50794	547.25	599.0	599.0
3237.0	6474.056	0.1268	80.50794	547.5	599.0	599.0
3238.0	6476.056	0.1268	80.50794	548.0	599.0	599.0
3240.0	6480.056	0.1268	80.50794	548.25	599.0	600.0
3241.0	6482.056	0.1268	80.50794	548.5	599.0	600.0
3242.0	6484.056	0.1268	80.50794	548.75	599.0	600.0
3243.0	6486.056	0.1268	80.50794	549.0	599.0	600.0
3244.0	6488.056	0.1268	80.50794	549.5	599.0	600.0
3245.0	6490.056	0.1268	80.50794	549.75	600.0	601.0
3246.0	6492.056	0.1268	80.50794	550.25	600.0	601.0
3247.0	6494.056	0.1268	80.50794	550.5	600.0	601.0
3248.0	6496.056	0.1268	80.50794	551.0	601.0	601.0
3249.0	6498.056	0.1268	80.50794	551.25	601.0	601.0
3250.0	6500.056	0.1268	80.50794	551.75	601.0	601.0
3251.0	6502.056	0.1268	80.50794	552.0	602.0	602.0
3252.0	6504.056	0.1268	80.50794	552.25	602.0	602.0
3253.0	6506.056	0.1268	80.50794	552.5	603.0	602.0
3254.0	6508.056	0.1269	80.57143	552.75	602.0	602.0
3256.0	6512.056	0.1269	80.57143	553.0	603.0	602.0
3258.0	6516.057	0.1269	80.57143	553.25	603.0	603.0
3263.0	6526.057	0.1268	80.50794	553.5	603.0	604.0
3265.0	6530.057	0.1269	80.57143	553.75	603.0	604.0
3267.0	6534.057	0.1269	80.57143	554.0	603.0	604.0
3268.0	6536.057	0.1269	80.57143	554.25	604.0	604.0
3269.0	6538.057	0.1269	80.57143	554.5	604.0	605.0
3270.0	6540.057	0.1269	80.57143	554.75	604.0	605.0
3271.0	6542.057	0.1269	80.57143	555.0	604.0	605.0
3272.0	6544.057	0.1269	80.57143	555.25	605.0	605.0
3273.0	6546.057	0.1269	80.57143	555.5	605.0	605.0
3274.0	6548.057	0.1269	80.57143	555.75	606.0	605.0
3275.0	6550.057	0.1269	80.57143	556.0	605.0	606.0
3277.0	6554.057	0.1269	80.57143	556.25	606.0	606.0
3279.0	6558.057	0.1269	80.57143	556.5	606.0	606.0
3280.0	6560.057	0.1269	80.57143	556.75	606.0	606.0
3282.0	6564.057	0.1269	80.57143	557.0	606.0	607.0
3284.0	6568.057	0.1269	80.57143	557.25	607.0	607.0
3286.0	6572.057	0.1269	80.57143	557.5	607.0	607.0
3287.0	6574.057	0.1268	80.50794	557.75	607.0	608.0
3289.0	6578.057	0.1268	80.50794	558.0	608.0	608.0
3290.0	6580.057	0.1268	80.50794	558.25	607.0	608.0
3291.0	6582.057	0.1268	80.50794	558.5	608.0	608.0
3293.0	6586.057	0.1268	80.50794	559.0	608.0	609.0
3295.0	6590.057	0.1269	80.57143	559.25	609.0	609.0
3296.0	6592.057	0.1268	80.50794	559.5	609.0	609.0
3297.0	6594.057	0.1268	80.50794	559.75	609.0	609.0
3298.0	6596.057	0.1268	80.50794	560.0	610.0	609.0
3299.0	6598.057	0.1268	80.50794	560.25	610.0	610.0
3301.0	6602.057	0.1268	80.50794	560.5	610.0	610.0
3303.0	6606.057	0.1268	80.50794	560.75	610.0	610.0
3304.0	6608.057	0.1268	80.50794	561.0	610.0	610.0
3306.0	6612.057	0.1268	80.50794	561.25	611.0	611.0
3308.0	6616.057	0.1268	80.50794	561.5	611.0	611.0
3310.0	6620.057	0.1268	80.50794	561.75	611.0	611.0
3312.0	6624.057	0.1268	80.50794	562.0	611.0	612.0
3313.0	6626.058	0.1268	80.50794	562.25	611.0	612.0
3314.0	6628.059	0.1268	80.50794	562.5	611.0	612.0
3315.0	6630.059	0.1268	80.50794	562.75	612.0	612.0
3316.0	6632.059	0.1268	80.50794	563.0	612.0	612.0
3318.0	6636.059	0.1268	80.50794	563.5	612.0	613.0
3320.0	6640.059	0.1268	80.50794	564.0	613.0	613.0
3323.0	6646.059	0.1268	80.50794	564.25	613.0	614.0
3324.0	6648.059	0.1268	80.50794	564.5	614.0	614.0
3326.0	6652.06	0.1268	80.50794	564.75	614.0	614.0
3329.0	6658.06	0.1267	80.44444	565.0	614.0	615.0
3331.0	6662.06	0.1267	80.44444	565.25	614.0	615.0
3332.0	6664.06	0.1267	80.44444	565.5	614.0	615.0
3333.0	6666.06	0.1267	80.44444	565.75	615.0	615.0
3334.0	6668.06	0.1267	80.44444	566.0	615.0	615.0
3336.0	6672.06	0.1267	80.44444	566.5	615.0	616.0
3337.0	6674.06	0.1267	80.44444	566.75	616.0	616.0
3338.0	6676.06	0.1267	80.44444	567.0	616.0	616.0
3340.0	6680.06	0.1267	80.44444	567.25	616.0	616.0
3341.0	6682.06	0.1266	80.38095	567.5	616.0	617.0
3343.0	6686.06	0.1266	80.38095	567.75	617.0	617.0
3344.0	6688.06	0.1266	80.38095	568.0	617.0	617.0
3345.0	6690.06	0.1266	80.38095	568.25	617.0	617.0
3348.0	6696.06	0.1263	80.19048	568.5	617.0	618.0
3349.0	6698.06	0.1263	80.19048	568.75	617.0	618.0
3350.0	6700.06	0.1264	80.25397	569.0	617.0	618.0
3351.0	6702.06	0.1266	80.38095	569.25	618.0	618.0
3353.0	6706.06	0.1266	80.38095	569.75	618.0	619.0
3355.0	6710.06	0.1266	80.38095	570.25	618.0	619.0
3357.0	6714.06	0.1263	80.19048	570.5	619.0	619.0
3358.0	6716.06	0.1261	80.06349	570.75	620.0	619.0
3361.0	6722.06	0.1264	80.25397	571.0	620.0	620.0
3363.0	6726.06	0.1266	80.38095	571.25	620.0	620.0
3365.0	6730.06	0.1267	80.44444	571.5	620.0	621.0
3367.0	6734.06	0.1267	80.44444	571.75	620.0	621.0
3368.0	6736.06	0.1267	80.44444	572.0	621.0	621.0
3369.0	6738.06	0.1267	80.44444	572.25	621.0	621.0
3370.0	6740.06	0.1267	80.44444	572.5	621.0	621.0
3371.0	6742.06	0.1267	80.44444	572.75	621.0	622.0
3373.0	6746.06	0.1267	80.44444	573.0	622.0	622.0
3374.0	6748.06	0.1267	80.44444	573.25	622.0	622.0
3375.0	6750.06	0.1267	80.44444	573.5	622.0	622.0
3376.0	6752.06	0.1268	80.50794	573.75	622.0	622.0
3377.0	6754.06	0.1268	80.50794	574.0	623.0	623.0
3380.0	6760.06	0.1267	80.44444	574.25	623.0	623.0
3383.0	6766.06	0.1267	80.44444	574.5	623.0	624.0
3385.0	6770.06	0.1267	80.44444	574.75	624.0	624.0
3387.0	6774.06	0.1268	80.50794	575.0	624.0	624.0
3389.0	6778.06	0.1267	80.44444	575.25	624.0	625.0
3390.0	6780.06	0.1266	80.38095	575.5	624.0	625.0
3391.0	6782.06	0.1266	80.38095	575.75	624.0	625.0
3392.0	6784.06	0.1266	80.38095	576.0	625.0	625.0
3394.0	6788.06	0.1266	80.38095	576.25	625.0	625.0
3395.0	6790.06	0.1266	80.38095	576.5	625.0	626.0
3396.0	6792.06	0.1266	80.38095	576.75	626.0	626.0
3397.0	6794.06	0.1266	80.38095	577.0	626.0	626.0
3398.0	6796.06	0.1266	80.38095	577.25	626.0	626.0
3399.0	6798.06	0.1266	80.38095	577.5	626.0	626.0
3400.0	6800.06	0.1266	80.38095	577.75	626.0	626.0
3402.0	6804.06	0.1266	80.38095	578.0	626.0	627.0
3404.0	6808.06	0.1266	80.38095	578.25	627.0	627.0
3406.0	6812.06	0.1266	80.38095	578.5	627.0	627.0
3407.0	6814.06	0.1266	80.38095	578.75	627.0	628.0
3409.0	6818.06	0.1265	80.31746	579.0	627.0	628.0
3411.0	6822.06	0.1265	80.31746	579.5	628.0	628.0
3412.0	6824.06	0.1265	80.31746	579.75	628.0	628.0
3414.0	6828.06	0.1265	80.31746	580.0	629.0	629.0
3415.0	6830.06	0.1265	80.31746	580.25	629.0	629.0
3417.0	6834.06	0.1265	80.31746	580.5	629.0	629.0
3419.0	6838.06	0.1265	80.31746	580.75	629.0	630.0
3420.0	6840.06	0.1265	80.31746	581.0	629.0	630.0
3421.0	6842.06	0.1265	80.31746	581.25	629.0	630.0
3422.0	6844.06	0.1265	80.31746	581.5	630.0	630.0
3424.0	6848.06	0.1265	80.31746	582.0	630.0	630.0
3426.0	6852.06	0.1265	80.31746	582.5	630.0	631.0
3427.0	6854.06	0.1265	80.31746	582.75	631.0	631.0
3429.0	6858.06	0.1265	80.31746	583.0	631.0	631.0
3430.0	6860.06	0.1265	80.31746	583.25	631.0	631.0
3431.0	6862.06	0.1265	80.31746	583.5	631.0	632.0
3433.0	6866.06	0.1264	80.25397	583.75	632.0	632.0
3434.0	6868.06	0.1265	80.31746	584.0	632.0	632.0
3436.0	6872.06	0.1266	80.38095	584.25	633.0	632.0
