  2.5087       15.11
  2.5257       16.43
  2.5427       14.45
  2.5597       13.30
  2.5767       13.96
  2.5937       13.63
  2.6107       12.32
  2.6277       11.33
  2.6447       12.81
  2.6617       13.47
  2.6787       13.63
  2.6957       12.16
  2.7127       11.01
  2.7297        9.86
  2.7467       10.51
  2.7637       12.16
  2.7807       11.83
  2.7977       10.35
  2.8147        9.20
  2.8317        9.20
  2.8487        9.03
  2.8657        9.36
  2.8827       11.66
  2.8997       11.83
  2.9167       10.18
  2.9337       10.51
  2.9507       10.68
  2.9677        9.69
  2.9847        8.71
  3.0017        7.39
  3.0187        9.03
  3.0357       11.17
  3.0527        8.05
  3.0697        9.69
  3.0867        9.86
  3.1037        8.38
  3.1207        8.05
  3.1377        7.23
  3.1547        7.23
  3.1717        8.54
  3.1887        7.06
  3.2057        7.56
  3.2227        6.24
  3.2397        5.58
  3.2567        6.24
  3.2737        5.91
  3.2907        5.42
  3.3077        5.09
  3.3247        5.42
  3.3417        6.57
  3.3587        4.76
  3.3757        6.24
  3.3927        5.75
  3.4097        5.91
  3.4267        5.75
  3.4437        5.91
  3.4607        5.42
  3.4777        5.26
  3.4947        4.60
  3.5117        3.61
  3.5287        3.78
  3.5457        4.76
  3.5627        5.91
  3.5797        6.24
  3.5967        5.91
  3.6137        5.26
  3.6307        4.76
  3.6477        5.58
  3.6647        5.75
  3.6817        4.93
  3.6987        5.75
  3.7157        5.09
  3.7327        6.57
  3.7497        3.94
  3.7667        4.60
  3.7837        3.45
  3.8007        4.60
  3.8177        5.26
  3.8347        3.45
  3.8517        3.94
  3.8687        4.93
  3.8857        5.09
  3.9027        4.11
  3.9197        3.61
  3.9367        3.94
  3.9537        3.45
  3.9707        4.43
  3.9877        3.78
  4.0047        4.60
  4.0217        5.26
  4.0387        4.43
  4.0557        2.96
  4.0727        2.79
  4.0897        3.78
  4.1067        3.94
  4.1237        3.29
  4.1407        3.45
  4.1577        3.61
  4.1747        3.94
  4.1917        4.43
  4.2087        4.11
  4.2257        3.94
  4.2427        3.94
  4.2597        3.29
  4.2767        3.45
  4.2937        3.94
  4.3107        2.79
  4.3277        3.29
  4.3447        4.27
  4.3617        4.60
  4.3787        4.43
  4.3957        3.29
  4.4127        3.94
  4.4297        3.61
  4.4467        4.60
  4.4637        3.61
  4.4807        3.94
  4.4977        2.79
  4.5147        3.45
  4.5317        2.96
  4.5487        3.61
  4.5657        4.76
  4.5827        3.94
  4.5997        4.43
  4.6167        4.11
  4.6337        3.29
  4.6507        4.27
  4.6677        3.94
  4.6847        4.43
  4.7017        5.09
  4.7187        5.42
  4.7357        3.29
  4.7527        4.27
  4.7697        4.76
  4.7867        4.60
  4.8037        3.94
  4.8207        4.76
  4.8377        6.41
  4.8547        6.08
  4.8717        4.93
  4.8887        4.76
  4.9057        3.94
  4.9227        4.27
  4.9397        4.60
  4.9567        4.43
  4.9737        4.76
  4.9907        3.61
  5.0077        3.45
  5.0247        3.94
  5.0417        3.12
  5.0587        4.11
  5.0757        3.94
  5.0927        3.78
  5.1097        4.76
  5.1267        4.93
  5.1437        2.96
  5.1607        4.27
  5.1777        2.79
  5.1947        5.09
  5.2117        4.93
  5.2287        3.45
  5.2457        3.78
  5.2627        4.93
  5.2797        4.93
  5.2967        5.09
  5.3137        2.96
  5.3307        4.43
  5.3477        4.60
  5.3647        3.94
  5.3817        3.78
  5.3987        3.78
  5.4157        4.76
  5.4327        4.43
  5.4497        4.60
  5.4667        4.11
  5.4837        3.29
  5.5007        4.27
  5.5177        5.58
  5.5347        4.76
