3.991992e+002,4.759837e+001
4.011277e+002,4.554506e+001
4.030562e+002,4.357576e+001
4.049847e+002,4.064288e+001
4.069132e+002,3.824267e+001
4.088417e+002,3.586042e+001
4.107702e+002,3.370224e+001
4.126987e+002,3.217488e+001
4.146272e+002,3.093705e+001
4.165557e+002,2.960554e+001
4.184842e+002,2.811760e+001
4.204127e+002,2.550160e+001
4.223412e+002,2.483123e+001
4.242697e+002,2.441535e+001
4.261982e+002,2.506465e+001
4.281267e+002,2.585848e+001
4.300552e+002,2.679721e+001
4.319837e+002,2.754294e+001
4.339122e+002,2.773509e+001
4.358407e+002,2.810748e+001
4.377692e+002,2.817690e+001
4.396977e+002,2.858128e+001
4.416262e+002,2.885347e+001
4.435547e+002,2.834249e+001
4.454832e+002,2.816758e+001
4.474117e+002,2.837868e+001
4.493401e+002,2.795744e+001
4.512686e+002,2.717951e+001
4.531971e+002,2.610299e+001
4.551256e+002,2.438791e+001
4.570541e+002,2.236645e+001
4.589826e+002,2.025615e+001
4.609111e+002,1.923324e+001
4.628396e+002,1.817673e+001
4.647681e+002,1.786996e+001
4.666966e+002,1.833781e+001
4.686251e+002,1.960030e+001
4.705536e+002,2.082979e+001
4.724821e+002,2.273377e+001
4.744106e+002,2.453254e+001
4.763391e+002,2.658629e+001
4.782676e+002,2.879050e+001
4.801961e+002,3.074062e+001
4.821246e+002,3.240572e+001
4.840531e+002,3.425980e+001
4.859816e+002,3.612309e+001
4.879101e+002,3.821398e+001
4.898386e+002,4.069773e+001
4.917671e+002,4.367318e+001
4.936956e+002,4.665825e+001
4.956241e+002,4.983933e+001
4.975526e+002,5.329821e+001
4.994811e+002,5.670563e+001
5.014096e+002,5.971541e+001
5.033381e+002,6.232100e+001
5.052666e+002,6.447429e+001
5.071951e+002,6.641305e+001
5.091236e+002,6.844381e+001
5.110521e+002,7.039919e+001
5.129806e+002,7.222975e+001
5.149091e+002,7.385815e+001
5.168376e+002,7.574141e+001
5.187661e+002,7.786850e+001
5.206946e+002,7.995930e+001
5.226231e+002,8.204429e+001
5.245516e+002,8.418501e+001
5.264801e+002,8.667271e+001
5.284086e+002,8.908477e+001
5.303371e+002,9.137110e+001
5.322656e+002,9.371826e+001
5.341941e+002,9.572746e+001
5.361226e+002,9.743539e+001
5.380511e+002,9.868826e+001
5.399796e+002,9.901996e+001
5.419081e+002,9.794468e+001
5.438365e+002,9.562428e+001
5.457651e+002,9.148683e+001
5.476936e+002,8.561374e+001
5.496221e+002,7.886333e+001
5.515506e+002,7.155600e+001
5.534791e+002,6.420743e+001
5.554076e+002,5.752466e+001
5.573361e+002,5.269795e+001
5.592646e+002,5.024293e+001
5.611931e+002,5.019466e+001
5.631216e+002,5.249020e+001
5.650500e+002,5.630441e+001
5.669786e+002,6.114645e+001
5.689070e+002,6.667142e+001
5.708356e+002,7.212082e+001
5.727640e+002,7.705064e+001
5.746926e+002,8.146961e+001
5.766210e+002,8.538210e+001
5.785496e+002,8.861028e+001
5.804780e+002,9.096482e+001
5.824066e+002,9.236227e+001
5.843350e+002,9.247874e+001
5.862635e+002,9.130872e+001
5.881920e+002,8.843082e+001
5.901205e+002,8.410702e+001
5.920490e+002,7.820120e+001
5.939775e+002,7.141972e+001
5.959060e+002,6.446659e+001
5.978345e+002,5.864737e+001
5.997631e+002,5.507755e+001
6.016915e+002,5.477144e+001
6.036201e+002,5.739874e+001
6.055485e+002,6.199201e+001
6.074771e+002,6.699653e+001
6.094055e+002,7.150354e+001
6.113340e+002,7.492150e+001
6.132625e+002,7.703489e+001
6.151910e+002,7.747921e+001
6.171195e+002,7.628979e+001
6.190480e+002,7.417986e+001
6.209765e+002,7.151601e+001
6.229050e+002,6.895507e+001
6.248335e+002,6.836513e+001
6.267620e+002,7.027061e+001
6.286905e+002,7.407254e+001
6.306190e+002,7.789428e+001
6.325475e+002,8.021666e+001
6.344760e+002,8.049268e+001
6.364045e+002,7.926077e+001
6.383330e+002,7.677486e+001
6.402615e+002,7.371569e+001
6.421900e+002,7.016669e+001
6.441185e+002,6.697387e+001
6.460470e+002,6.418217e+001
6.479755e+002,6.173888e+001
6.499040e+002,5.927619e+001
6.518325e+002,5.696172e+001
6.537610e+002,5.395616e+001
6.556895e+002,5.057456e+001
6.576180e+002,4.697165e+001
6.595465e+002,4.358261e+001
6.614750e+002,4.037558e+001
6.634035e+002,3.785578e+001
6.653320e+002,3.624363e+001
6.672605e+002,3.408891e+001
6.691890e+002,3.125833e+001
6.711175e+002,3.143913e+001
6.730460e+002,3.088557e+001
6.749745e+002,3.019057e+001
6.769030e+002,2.990141e+001
6.788315e+002,3.001901e+001
6.807599e+002,2.998966e+001
6.826885e+002,2.990796e+001
6.846169e+002,2.955974e+001
6.865455e+002,2.930699e+001
6.884739e+002,2.941483e+001
6.904025e+002,2.995103e+001
6.923309e+002,3.067300e+001
6.942595e+002,3.156159e+001
6.961880e+002,3.216162e+001
6.981165e+002,3.280998e+001
7.000450e+002,3.397746e+001
7.019734e+002,3.605506e+001
7.039020e+002,3.891985e+001
7.058304e+002,4.232798e+001
7.077590e+002,4.570141e+001
7.096874e+002,4.838954e+001
7.116160e+002,5.001413e+001
7.135444e+002,5.046328e+001
7.154730e+002,5.030871e+001
7.174014e+002,5.023309e+001
7.193300e+002,5.072559e+001
7.212584e+002,5.267694e+001
7.231870e+002,5.564782e+001
7.251154e+002,5.859858e+001
7.270439e+002,6.140258e+001
7.289724e+002,6.400574e+001
7.309009e+002,6.640099e+001
7.328294e+002,6.844898e+001
7.347579e+002,7.042435e+001
7.366864e+002,7.235957e+001
7.386149e+002,7.418264e+001
7.405434e+002,7.587331e+001
7.424719e+002,7.755568e+001
7.444004e+002,7.911063e+001
7.463289e+002,8.068683e+001
7.482574e+002,8.226164e+001
7.501859e+002,8.379254e+001
7.521144e+002,8.517439e+001
7.540429e+002,8.666239e+001
7.559714e+002,8.808602e+001
7.578999e+002,8.938122e+001
7.598284e+002,9.051247e+001
7.617569e+002,9.169826e+001
7.636854e+002,9.285339e+001
7.656139e+002,9.398853e+001
7.675424e+002,9.508475e+001
7.694709e+002,9.614671e+001
7.713994e+002,9.698986e+001
7.733279e+002,9.779229e+001
7.752564e+002,9.846618e+001
7.771849e+002,9.906669e+001
7.791134e+002,9.948186e+001
7.810419e+002,9.983179e+001
7.829704e+002,1.000000e+002
7.848989e+002,9.996204e+001
7.868274e+002,9.968789e+001
7.887559e+002,9.940144e+001
7.906844e+002,9.880088e+001
7.926129e+002,9.808255e+001
7.945414e+002,9.728722e+001
7.964699e+002,9.644970e+001
7.983984e+002,9.541855e+001
8.003269e+002,9.440429e+001
8.022554e+002,9.334512e+001
8.041839e+002,9.211855e+001
8.061124e+002,9.078762e+001
8.080409e+002,8.958639e+001
8.099694e+002,8.836531e+001
8.118979e+002,8.709743e+001
8.138264e+002,8.575328e+001
8.157549e+002,8.448782e+001
8.176833e+002,8.320300e+001
8.196119e+002,8.192090e+001
8.215403e+002,8.063952e+001
8.234689e+002,7.939584e+001
8.253973e+002,7.806951e+001
8.273259e+002,7.682951e+001
8.292543e+002,7.561928e+001
8.311829e+002,7.433811e+001
8.331113e+002,7.305350e+001
8.350399e+002,7.183398e+001
8.369683e+002,7.065263e+001
8.388969e+002,6.944308e+001
8.408253e+002,6.822752e+001
8.427538e+002,6.704507e+001
8.446824e+002,6.582816e+001
8.466108e+002,6.461000e+001
8.485394e+002,6.343470e+001
8.504678e+002,6.229066e+001
8.523964e+002,6.108939e+001
8.543248e+002,5.990074e+001
8.562534e+002,5.873078e+001
8.581818e+002,5.760048e+001
8.601104e+002,5.647587e+001
8.620388e+002,5.531849e+001
8.639673e+002,5.419682e+001
8.658958e+002,5.304047e+001
8.678243e+002,5.187553e+001
8.697528e+002,5.069161e+001
8.716813e+002,4.952869e+001
8.736098e+002,4.835180e+001
8.755383e+002,4.714383e+001
8.774668e+002,4.593969e+001
8.793953e+002,4.474096e+001
8.813238e+002,4.358582e+001
8.832523e+002,4.247068e+001
8.851808e+002,4.130732e+001
8.871093e+002,4.010916e+001
8.890378e+002,3.893095e+001
8.909663e+002,3.784137e+001
8.928948e+002,3.674221e+001
8.948233e+002,3.564403e+001
8.967518e+002,3.462540e+001
8.986803e+002,3.361911e+001
9.006088e+002,3.251885e+001
9.025373e+002,3.151137e+001
9.044658e+002,3.052469e+001
9.063943e+002,2.951629e+001
9.083228e+002,2.844905e+001
9.102513e+002,2.741223e+001
9.121798e+002,2.639902e+001
9.141083e+002,2.543750e+001
9.160368e+002,2.446412e+001
9.179653e+002,2.349213e+001
9.198938e+002,2.249534e+001
9.218223e+002,2.149869e+001
9.237508e+002,2.044824e+001
9.256793e+002,1.942567e+001
9.276078e+002,1.839993e+001
9.295363e+002,1.745552e+001
9.314648e+002,1.650880e+001
9.333932e+002,1.573224e+001
9.353218e+002,1.503041e+001
9.372502e+002,1.444251e+001
9.391788e+002,1.394440e+001
9.411072e+002,1.360117e+001
9.430358e+002,1.323545e+001
9.449643e+002,1.289944e+001
9.468928e+002,1.260645e+001
9.488213e+002,1.241698e+001
9.507498e+002,1.219460e+001
9.526783e+002,1.194473e+001
9.546068e+002,1.157794e+001
9.565353e+002,1.122433e+001
9.584637e+002,1.082525e+001
9.603923e+002,1.053483e+001
9.623207e+002,1.029756e+001
9.642493e+002,1.015469e+001
9.661777e+002,1.003091e+001
9.681063e+002,1.000000e+001
9.700347e+002,1.000786e+001
9.719633e+002,1.008508e+001
9.738917e+002,1.021902e+001
9.758203e+002,1.047361e+001
9.777487e+002,1.078036e+001
9.796772e+002,1.113813e+001
9.816057e+002,1.137003e+001
9.835342e+002,1.162127e+001
9.854627e+002,1.175848e+001
9.873912e+002,1.190564e+001
9.893197e+002,1.196688e+001
9.912482e+002,1.197219e+001
9.931768e+002,1.192887e+001
9.951052e+002,1.179151e+001
9.970338e+002,1.150965e+001
9.989622e+002,1.123957e+001
1.000891e+003,1.096560e+001
1.002819e+003,1.073226e+001
1.004748e+003,1.051987e+001
1.006676e+003,1.054646e+001
1.008605e+003,1.072834e+001
1.010533e+003,1.104762e+001
1.012462e+003,1.133758e+001
1.014390e+003,1.164878e+001
1.016319e+003,1.189832e+001
1.018247e+003,1.216005e+001
1.020176e+003,1.246601e+001
1.022104e+003,1.281032e+001
1.024033e+003,1.313396e+001
1.025961e+003,1.346664e+001
1.027890e+003,1.376005e+001
1.029818e+003,1.409839e+001
1.031747e+003,1.440558e+001
1.033675e+003,1.472801e+001
1.035604e+003,1.495880e+001
1.037532e+003,1.527966e+001
1.039461e+003,1.570643e+001
1.041389e+003,1.620824e+001
1.043318e+003,1.669575e+001
1.045246e+003,1.731083e+001
1.047175e+003,1.798195e+001
1.049103e+003,1.874320e+001
1.051032e+003,1.952585e+001
1.052960e+003,2.035655e+001
1.054889e+003,2.119362e+001
1.056817e+003,2.201506e+001
1.058746e+003,2.276776e+001
1.060674e+003,2.349171e+001
1.062603e+003,2.402078e+001
1.064531e+003,2.443989e+001
1.066460e+003,2.468140e+001
1.068388e+003,2.479500e+001
1.070317e+003,2.479767e+001
1.072245e+003,2.484475e+001
1.074174e+003,2.493972e+001
1.076102e+003,2.518841e+001
1.078031e+003,2.545189e+001
1.079959e+003,2.582652e+001
1.081888e+003,2.625249e+001
