24/05/2023 18:38:10
User name: Gabs
Comments: Zeólitas Mariana
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
3427.0	6852.066	0.0989	75.15198	482.75	537.0	537.0
3428.0	6854.066	0.0989	75.15198	483.0	537.0	537.0
3429.0	6856.066	0.0989	75.15198	483.25	537.0	537.0
3430.0	6858.066	0.0989	75.15198	483.5	537.0	537.0
3433.0	6864.066	0.0988	75.07599	483.75	538.0	538.0
3434.0	6866.066	0.0988	75.07599	484.0	538.0	538.0
3437.0	6872.066	0.0988	75.07599	484.25	538.0	538.0
3440.0	6878.066	0.0988	75.07599	484.5	538.0	539.0
3441.0	6880.066	0.0988	75.07599	484.75	538.0	539.0
3443.0	6884.066	0.0988	75.07599	485.0	539.0	539.0
3444.0	6886.066	0.0988	75.07599	485.25	539.0	539.0
3445.0	6888.066	0.0988	75.07599	485.5	539.0	539.0
3446.0	6890.066	0.0988	75.07599	485.75	540.0	540.0
3447.0	6892.066	0.0988	75.07599	486.0	540.0	540.0
3449.0	6896.066	0.0988	75.07599	486.25	540.0	540.0
3450.0	6898.066	0.0988	75.07599	486.5	540.0	540.0
3452.0	6902.066	0.0988	75.07599	486.75	540.0	541.0
3453.0	6904.066	0.0987	75.0	487.0	541.0	541.0
3455.0	6908.066	0.0987	75.0	487.25	541.0	541.0
3456.0	6910.066	0.0987	75.0	487.5	541.0	541.0
3458.0	6914.066	0.0988	75.07599	487.75	541.0	541.0
3459.0	6916.066	0.0987	75.0	488.0	541.0	542.0
3461.0	6920.066	0.0987	75.0	488.5	542.0	542.0
3463.0	6924.066	0.0987	75.0	488.75	542.0	542.0
3465.0	6928.066	0.0987	75.0	489.0	542.0	542.0
3467.0	6932.066	0.0987	75.0	489.25	543.0	543.0
3468.0	6934.066	0.0987	75.0	489.5	542.0	543.0
3470.0	6938.066	0.0987	75.0	489.75	543.0	543.0
3471.0	6940.066	0.0987	75.0	490.0	543.0	543.0
3473.0	6944.066	0.0987	75.0	490.25	544.0	544.0
3474.0	6946.066	0.0987	75.0	490.5	543.0	544.0
3475.0	6948.066	0.0987	75.0	490.75	544.0	544.0
3476.0	6950.066	0.0987	75.0	491.0	544.0	544.0
3478.0	6954.066	0.0986	74.92401	491.25	544.0	544.0
3480.0	6958.066	0.0986	74.92401	491.5	545.0	545.0
3481.0	6960.066	0.0986	74.92401	491.75	545.0	545.0
3482.0	6962.066	0.0986	74.92401	492.0	545.0	545.0
3484.0	6966.066	0.0986	74.92401	492.25	545.0	545.0
3487.0	6972.066	0.0986	74.92401	492.5	545.0	546.0
3488.0	6974.066	0.0986	74.92401	492.75	545.0	546.0
3490.0	6978.066	0.0986	74.92401	493.0	546.0	546.0
3493.0	6984.066	0.0986	74.92401	493.25	546.0	547.0
3494.0	6986.066	0.0986	74.92401	493.5	547.0	547.0
3495.0	6988.066	0.0986	74.92401	493.75	547.0	547.0
3497.0	6992.066	0.0985	74.84802	494.0	547.0	547.0
3499.0	6996.066	0.0985	74.84802	494.25	547.0	548.0
3500.0	6998.066	0.0985	74.84802	494.5	547.0	548.0
3501.0	7000.066	0.0985	74.84802	494.75	548.0	548.0
3502.0	7002.066	0.0985	74.84802	495.0	548.0	548.0
3503.0	7004.066	0.0985	74.84802	495.25	548.0	548.0
3504.0	7006.066	0.0985	74.84802	495.5	549.0	548.0
3506.0	7010.066	0.0985	74.84802	495.75	549.0	549.0
3508.0	7014.066	0.0985	74.84802	496.0	549.0	549.0
3511.0	7020.066	0.0985	74.84802	496.25	549.0	549.0
3513.0	7024.066	0.0985	74.84802	496.5	549.0	550.0
3514.0	7026.066	0.0985	74.84802	496.75	549.0	550.0
3516.0	7030.066	0.0985	74.84802	497.0	550.0	550.0
3517.0	7032.066	0.0985	74.84802	497.25	550.0	550.0
3518.0	7034.066	0.0985	74.84802	497.5	550.0	550.0
3519.0	7036.066	0.0984	74.77204	497.75	550.0	551.0
3520.0	7038.066	0.0984	74.77204	498.0	551.0	551.0
3521.0	7040.066	0.0985	74.84802	498.25	550.0	551.0
3522.0	7042.066	0.0985	74.84802	498.5	551.0	551.0
3523.0	7044.066	0.0985	74.84802	498.75	551.0	551.0
3525.0	7048.066	0.0984	74.77204	499.0	551.0	551.0
3527.0	7052.066	0.0984	74.77204	499.25	552.0	552.0
3528.0	7054.066	0.0984	74.77204	499.5	552.0	552.0
3530.0	7058.066	0.0984	74.77204	499.75	552.0	552.0
3532.0	7062.066	0.0984	74.77204	500.0	552.0	553.0
3534.0	7066.066	0.0984	74.77204	500.25	552.0	553.0
3535.0	7068.066	0.0984	74.77204	500.5	553.0	553.0
3537.0	7072.066	0.0984	74.77204	500.75	553.0	553.0
3539.0	7076.066	0.0984	74.77204	501.0	553.0	554.0
3541.0	7080.066	0.0984	74.77204	501.25	553.0	554.0
3543.0	7084.066	0.0984	74.77204	501.75	554.0	554.0
3546.0	7090.066	0.0984	74.77204	502.0	554.0	555.0
3547.0	7092.066	0.0984	74.77204	502.25	554.0	555.0
3548.0	7094.066	0.0983	74.69605	502.5	555.0	555.0
3549.0	7096.066	0.0983	74.69605	502.75	555.0	555.0
3550.0	7098.066	0.0983	74.69605	503.0	555.0	555.0
3552.0	7102.066	0.0983	74.69605	503.25	555.0	556.0
3553.0	7104.066	0.0983	74.69605	503.5	556.0	556.0
3557.0	7112.066	0.0983	74.69605	503.75	556.0	556.0
3561.0	7120.066	0.0983	74.69605	504.0	556.0	557.0
3562.0	7122.066	0.0983	74.69605	504.25	557.0	557.0
3563.0	7124.066	0.0983	74.69605	504.5	556.0	557.0
3564.0	7126.066	0.0983	74.69605	504.75	556.0	557.0
3565.0	7128.066	0.0983	74.69605	505.0	557.0	557.0
3566.0	7130.066	0.0983	74.69605	505.25	557.0	558.0
3567.0	7132.066	0.0983	74.69605	505.5	558.0	558.0
3569.0	7136.066	0.0983	74.69605	506.0	558.0	558.0
3571.0	7140.066	0.0982	74.62006	506.25	558.0	558.0
3572.0	7142.066	0.0983	74.69605	506.5	559.0	559.0
3575.0	7148.066	0.0982	74.62006	506.75	559.0	559.0
3579.0	7156.066	0.0982	74.62006	507.0	559.0	560.0
3581.0	7160.066	0.0982	74.62006	507.25	559.0	560.0
3582.0	7162.066	0.0982	74.62006	507.5	559.0	560.0
3583.0	7164.066	0.0982	74.62006	507.75	560.0	560.0
3584.0	7166.066	0.0982	74.62006	508.0	560.0	560.0
3585.0	7168.066	0.0982	74.62006	508.25	560.0	560.0
3586.0	7170.066	0.0982	74.62006	508.5	560.0	561.0
3587.0	7172.066	0.0982	74.62006	508.75	561.0	561.0
3588.0	7174.066	0.0982	74.62006	509.0	561.0	561.0
3589.0	7176.066	0.0982	74.62006	509.25	561.0	561.0
3590.0	7178.066	0.0982	74.62006	509.5	561.0	561.0
3591.0	7180.066	0.0982	74.62006	509.75	562.0	561.0
3593.0	7184.066	0.0982	74.62006	510.0	562.0	562.0
3595.0	7188.066	0.0982	74.62006	510.25	562.0	562.0
3597.0	7192.066	0.0982	74.62006	510.5	562.0	562.0
3600.0	7198.066	0.0982	74.62006	510.75	562.0	563.0
3601.0	7200.066	0.0981	74.54407	511.0	563.0	563.0
3602.0	7202.066	0.0981	74.54407	511.25	563.0	563.0
3604.0	7206.066	0.0981	74.54407	511.5	563.0	563.0
3605.0	7208.066	0.0981	74.54407	511.75	563.0	563.0
3606.0	7210.066	0.0981	74.54407	512.0	564.0	564.0
3607.0	7212.066	0.0981	74.54407	512.25	563.0	564.0
3608.0	7214.066	0.0981	74.54407	512.5	564.0	564.0
3610.0	7218.066	0.0981	74.54407	512.75	564.0	564.0
3611.0	7220.066	0.0981	74.54407	513.0	564.0	564.0
3613.0	7224.066	0.0981	74.54407	513.25	565.0	565.0
3614.0	7226.066	0.0981	74.54407	513.5	565.0	565.0
3616.0	7230.066	0.0981	74.54407	513.75	565.0	565.0
3618.0	7234.066	0.0981	74.54407	514.0	566.0	565.0
3620.0	7238.066	0.0981	74.54407	514.25	566.0	566.0
3622.0	7242.066	0.0981	74.54407	514.5	566.0	566.0
3624.0	7246.066	0.098	74.46809	514.75	566.0	566.0
3627.0	7252.066	0.098	74.46809	515.0	567.0	567.0
3628.0	7254.066	0.098	74.46809	515.25	567.0	567.0
3629.0	7256.066	0.098	74.46809	515.5	567.0	567.0
3631.0	7260.066	0.098	74.46809	515.75	567.0	567.0
3632.0	7262.066	0.098	74.46809	516.0	567.0	567.0
3634.0	7266.066	0.098	74.46809	516.5	568.0	568.0
3636.0	7270.066	0.098	74.46809	516.75	568.0	568.0
3637.0	7272.066	0.098	74.46809	517.0	568.0	568.0
3638.0	7274.066	0.098	74.46809	517.25	568.0	568.0
3641.0	7280.066	0.098	74.46809	517.5	569.0	569.0
3642.0	7282.066	0.098	74.46809	517.75	569.0	569.0
3643.0	7284.066	0.098	74.46809	518.0	569.0	569.0
3646.0	7290.066	0.098	74.46809	518.25	570.0	570.0
3648.0	7294.066	0.0979	74.3921	518.5	569.0	570.0
3650.0	7298.066	0.0979	74.3921	518.75	570.0	570.0
3652.0	7302.066	0.0979	74.3921	519.0	570.0	570.0
3653.0	7304.066	0.098	74.46809	519.25	570.0	571.0
3654.0	7306.066	0.0979	74.3921	519.5	570.0	571.0
3655.0	7308.066	0.0979	74.3921	519.75	571.0	571.0
3656.0	7310.066	0.0979	74.3921	520.0	571.0	571.0
3657.0	7312.066	0.0979	74.3921	520.25	571.0	571.0
3659.0	7316.066	0.0979	74.3921	520.5	572.0	572.0
3660.0	7318.066	0.0979	74.3921	520.75	572.0	572.0
3662.0	7322.066	0.0979	74.3921	521.0	572.0	572.0
3663.0	7324.066	0.0979	74.3921	521.25	572.0	572.0
3664.0	7326.066	0.0979	74.3921	521.5	572.0	572.0
3667.0	7332.066	0.0979	74.3921	521.75	573.0	573.0
3670.0	7338.066	0.0979	74.3921	522.0	573.0	573.0
3673.0	7344.066	0.0979	74.3921	522.25	573.0	574.0
3674.0	7346.066	0.0978	74.31611	522.5	573.0	574.0
3675.0	7348.066	0.0978	74.31611	522.75	574.0	574.0
3678.0	7354.066	0.0978	74.31611	523.0	574.0	574.0
3679.0	7356.066	0.0978	74.31611	523.25	575.0	575.0
3680.0	7358.066	0.0979	74.3921	523.5	574.0	575.0
3681.0	7360.066	0.0979	74.3921	523.75	574.0	575.0
3683.0	7364.066	0.0978	74.31611	524.25	575.0	575.0
3684.0	7366.066	0.0978	74.31611	524.5	575.0	575.0
3685.0	7368.066	0.0978	74.31611	524.75	575.0	575.0
3687.0	7372.066	0.0978	74.31611	525.0	576.0	576.0
3688.0	7374.066	0.0978	74.31611	525.25	576.0	576.0
3691.0	7380.066	0.0978	74.31611	525.75	576.0	576.0
3694.0	7386.066	0.0978	74.31611	526.0	577.0	577.0
3696.0	7390.066	0.0978	74.31611	526.25	577.0	577.0
3700.0	7398.066	0.0978	74.31611	526.5	577.0	578.0
3701.0	7400.066	0.0978	74.31611	526.75	577.0	578.0
3702.0	7402.066	0.0977	74.24012	527.0	578.0	578.0
3703.0	7404.066	0.0977	74.24012	527.25	578.0	578.0
3704.0	7406.066	0.0977	74.24012	527.5	578.0	578.0
3705.0	7408.066	0.0977	74.24012	527.75	578.0	578.0
3706.0	7410.066	0.0977	74.24012	528.0	578.0	579.0
3708.0	7414.066	0.0977	74.24012	528.25	579.0	579.0
3709.0	7416.066	0.0977	74.24012	528.5	579.0	579.0
3710.0	7418.066	0.0977	74.24012	528.75	579.0	579.0
3711.0	7420.066	0.0977	74.24012	529.0	580.0	579.0
3713.0	7424.066	0.0977	74.24012	529.25	580.0	580.0
3717.0	7432.066	0.0977	74.24012	529.5	580.0	580.0
3721.0	7440.066	0.0977	74.24012	529.75	580.0	581.0
3722.0	7442.066	0.0977	74.24012	530.0	581.0	581.0
3723.0	7444.066	0.0977	74.24012	530.25	581.0	581.0
3724.0	7446.066	0.0977	74.24012	530.5	581.0	581.0
3726.0	7450.066	0.0977	74.24012	530.75	581.0	582.0
3727.0	7452.066	0.0977	74.24012	531.0	581.0	582.0
3728.0	7454.066	0.0976	74.16413	531.25	582.0	582.0
3729.0	7456.066	0.0976	74.16413	531.75	582.0	582.0
3731.0	7460.066	0.0976	74.16413	532.0	582.0	582.0
3732.0	7462.066	0.0977	74.24012	532.25	583.0	582.0
3733.0	7464.066	0.0977	74.24012	532.5	583.0	583.0
3736.0	7470.066	0.0977	74.24012	532.75	583.0	583.0
3738.0	7474.066	0.0977	74.24012	533.0	583.0	583.0
3740.0	7478.066	0.0976	74.16413	533.25	583.0	584.0
3741.0	7480.066	0.0976	74.16413	533.5	583.0	584.0
3743.0	7484.066	0.0976	74.16413	534.0	584.0	584.0
3745.0	7488.066	0.0976	74.16413	534.25	584.0	584.0
3746.0	7490.066	0.0976	74.16413	534.5	585.0	585.0
3747.0	7492.066	0.0976	74.16413	534.75	585.0	585.0
3748.0	7494.066	0.0976	74.16413	535.0	585.0	585.0
3749.0	7496.066	0.0976	74.16413	535.25	585.0	585.0
3750.0	7498.066	0.0976	74.16413	535.5	585.0	585.0
3752.0	7502.066	0.0976	74.16413	535.75	586.0	585.0
3754.0	7506.066	0.0976	74.16413	536.0	586.0	586.0
3757.0	7512.066	0.0976	74.16413	536.25	586.0	586.0
3759.0	7516.066	0.0976	74.16413	536.5	586.0	587.0
3761.0	7520.066	0.0976	74.16413	536.75	587.0	587.0
3762.0	7522.066	0.0976	74.16413	537.0	586.0	587.0
3764.0	7526.066	0.0975	74.08815	537.25	587.0	587.0
3766.0	7530.066	0.0975	74.08815	537.5	587.0	588.0
3767.0	7532.066	0.0975	74.08815	537.75	588.0	588.0
3768.0	7534.066	0.0975	74.08815	538.0	588.0	588.0
3770.0	7538.066	0.0975	74.08815	538.25	588.0	588.0
3771.0	7540.066	0.0975	74.08815	538.5	588.0	588.0
3773.0	7544.066	0.0975	74.08815	538.75	588.0	589.0
3776.0	7550.066	0.0975	74.08815	539.0	589.0	589.0
3778.0	7554.066	0.0975	74.08815	539.25	589.0	589.0
3780.0	7558.066	0.0975	74.08815	539.5	589.0	590.0
3782.0	7562.066	0.0975	74.08815	539.75	590.0	590.0
3783.0	7564.066	0.0975	74.08815	540.0	590.0	590.0
3784.0	7566.066	0.0974	74.01216	540.25	590.0	590.0
3785.0	7568.066	0.0975	74.08815	540.5	590.0	590.0
3786.0	7570.066	0.0975	74.08815	540.75	590.0	591.0
3788.0	7574.066	0.0975	74.08815	541.0	591.0	591.0
3789.0	7576.066	0.0975	74.08815	541.25	591.0	591.0
3790.0	7578.066	0.0975	74.08815	541.5	591.0	591.0
3792.0	7582.066	0.0974	74.01216	541.75	591.0	591.0
3795.0	7588.066	0.0974	74.01216	542.0	592.0	592.0
3796.0	7590.066	0.0974	74.01216	542.25	592.0	592.0
3798.0	7594.066	0.0974	74.01216	542.5	592.0	592.0
3800.0	7598.066	0.0974	74.01216	542.75	592.0	593.0
3801.0	7600.066	0.0974	74.01216	543.0	593.0	593.0
3804.0	7606.066	0.0975	74.08815	543.25	593.0	593.0
3805.0	7608.066	0.0975	74.08815	543.5	594.0	593.0
3807.0	7612.066	0.0974	74.01216	543.75	593.0	594.0
3808.0	7614.066	0.0974	74.01216	544.0	594.0	594.0
3810.0	7618.066	0.0974	74.01216	544.25	594.0	594.0
3811.0	7620.066	0.0974	74.01216	544.5	594.0	594.0
3813.0	7624.066	0.0974	74.01216	544.75	595.0	595.0
3815.0	7628.066	0.0974	74.01216	545.0	595.0	595.0
3818.0	7634.066	0.0974	74.01216	545.25	595.0	595.0
3820.0	7638.066	0.0974	74.01216	545.5	595.0	596.0
3821.0	7640.066	0.0974	74.01216	545.75	595.0	596.0
3823.0	7644.066	0.0974	74.01216	546.0	596.0	596.0
3824.0	7646.066	0.0974	74.01216	546.25	596.0	596.0
3825.0	7648.066	0.0973	73.93617	546.5	596.0	596.0
3826.0	7650.066	0.0973	73.93617	546.75	596.0	597.0
3827.0	7652.066	0.0973	73.93617	547.0	597.0	597.0
3828.0	7654.066	0.0973	73.93617	547.25	597.0	597.0
3830.0	7658.066	0.0973	73.93617	547.5	597.0	597.0
3831.0	7660.066	0.0973	73.93617	547.75	597.0	597.0
3834.0	7666.066	0.0973	73.93617	548.0	598.0	598.0
3835.0	7668.066	0.0973	73.93617	548.25	598.0	598.0
3838.0	7674.066	0.0973	73.93617	548.5	598.0	598.0
3840.0	7678.066	0.0973	73.93617	548.75	598.0	599.0
3842.0	7682.066	0.0973	73.93617	549.0	598.0	599.0
3843.0	7684.066	0.0973	73.93617	549.25	599.0	599.0
3845.0	7688.066	0.0973	73.93617	549.5	599.0	599.0
3847.0	7692.066	0.0973	73.93617	549.75	599.0	600.0
3848.0	7694.066	0.0973	73.93617	550.0	599.0	600.0
3849.0	7696.066	0.0973	73.93617	550.25	599.0	600.0
3850.0	7698.066	0.0973	73.93617	550.5	599.0	600.0
3851.0	7700.066	0.0973	73.93617	550.75	599.0	600.0
3852.0	7702.066	0.0973	73.93617	551.25	599.0	600.0
3853.0	7704.066	0.0973	73.93617	551.75	600.0	601.0
3854.0	7706.066	0.0973	73.93617	552.25	600.0	601.0
3855.0	7708.066	0.0973	73.93617	552.75	600.0	601.0
3856.0	7710.066	0.0973	73.93617	553.0	601.0	601.0
3857.0	7712.066	0.0973	73.93617	553.25	601.0	601.0
3858.0	7714.066	0.0972	73.86018	553.75	602.0	601.0
3859.0	7716.066	0.0972	73.86018	554.0	602.0	601.0
3860.0	7718.066	0.0972	73.86018	554.25	602.0	602.0
3861.0	7720.066	0.0972	73.86018	554.5	603.0	602.0
3862.0	7722.066	0.0972	73.86018	554.75	602.0	602.0
3873.0	7744.066	0.0972	73.86018	555.0	603.0	604.0
3875.0	7748.066	0.0972	73.86018	555.25	603.0	604.0
3876.0	7750.066	0.0972	73.86018	555.5	603.0	604.0
3878.0	7754.066	0.0972	73.86018	555.75	604.0	604.0
3879.0	7756.066	0.0972	73.86018	556.0	604.0	604.0
3880.0	7758.066	0.0972	73.86018	556.25	604.0	605.0
3881.0	7760.066	0.0972	73.86018	556.5	604.0	605.0
3882.0	7762.066	0.0972	73.86018	556.75	605.0	605.0
3883.0	7764.066	0.0972	73.86018	557.0	605.0	605.0
3884.0	7766.066	0.0972	73.86018	557.25	605.0	605.0
3885.0	7768.066	0.0972	73.86018	557.5	606.0	605.0
3886.0	7770.066	0.0972	73.86018	557.75	606.0	606.0
3890.0	7778.066	0.0972	73.86018	558.0	606.0	606.0
3893.0	7784.066	0.0972	73.86018	558.25	606.0	607.0
3895.0	7788.066	0.0971	73.78419	558.5	606.0	607.0
3897.0	7792.066	0.0971	73.78419	558.75	607.0	607.0
3898.0	7794.066	0.0971	73.78419	559.0	607.0	607.0
3900.0	7798.066	0.0971	73.78419	559.25	607.0	608.0
3901.0	7800.066	0.0971	73.78419	559.5	608.0	608.0
3902.0	7802.066	0.0971	73.78419	559.75	608.0	608.0
3903.0	7804.066	0.0971	73.78419	560.0	608.0	608.0
3905.0	7808.066	0.0971	73.78419	560.25	608.0	608.0
3906.0	7810.066	0.0971	73.78419	560.5	608.0	609.0
3907.0	7812.066	0.0971	73.78419	560.75	609.0	609.0
3908.0	7814.066	0.0971	73.78419	561.0	609.0	609.0
3910.0	7818.066	0.0971	73.78419	561.25	609.0	609.0
3914.0	7826.066	0.0971	73.78419	561.75	609.0	610.0
3916.0	7830.066	0.0971	73.78419	562.0	610.0	610.0
3918.0	7834.066	0.0971	73.78419	562.25	610.0	610.0
3920.0	7838.066	0.0971	73.78419	562.5	610.0	611.0
3921.0	7840.066	0.0971	73.78419	562.75	611.0	611.0
3923.0	7844.066	0.097	73.70821	563.0	611.0	611.0
3925.0	7848.066	0.0971	73.78419	563.25	611.0	611.0
3926.0	7850.066	0.0971	73.78419	563.5	611.0	612.0
3928.0	7854.066	0.097	73.70821	563.75	612.0	612.0
3930.0	7858.066	0.097	73.70821	564.0	612.0	612.0
3931.0	7860.066	0.097	73.70821	564.25	612.0	612.0
3933.0	7864.066	0.097	73.70821	564.5	613.0	613.0
3935.0	7868.066	0.097	73.70821	564.75	613.0	613.0
3938.0	7874.066	0.097	73.70821	565.0	613.0	613.0
3940.0	7878.066	0.097	73.70821	565.25	613.0	614.0
3941.0	7880.066	0.097	73.70821	565.5	613.0	614.0
3942.0	7882.066	0.097	73.70821	565.75	613.0	614.0
3943.0	7884.066	0.097	73.70821	566.0	614.0	614.0
3944.0	7886.066	0.097	73.70821	566.25	614.0	614.0
3946.0	7890.066	0.097	73.70821	566.5	614.0	615.0
3947.0	7892.066	0.097	73.70821	566.75	615.0	615.0
3948.0	7894.066	0.0969	73.63222	567.0	615.0	615.0
3949.0	7896.066	0.097	73.70821	567.25	615.0	615.0
3951.0	7900.066	0.097	73.70821	567.5	615.0	615.0
3954.0	7906.066	0.0969	73.63222	567.75	616.0	616.0
3955.0	7908.066	0.0969	73.63222	568.0	615.0	616.0
3957.0	7912.066	0.0969	73.63222	568.25	616.0	616.0
3958.0	7914.066	0.0969	73.63222	568.5	616.0	616.0
3959.0	7916.066	0.0969	73.63222	568.75	616.0	616.0
3961.0	7920.066	0.097	73.70821	569.0	617.0	617.0
3962.0	7922.066	0.097	73.70821	569.25	617.0	617.0
3965.0	7928.066	0.0969	73.63222	569.5	617.0	617.0
3967.0	7932.066	0.0969	73.63222	569.75	618.0	618.0
3968.0	7934.066	0.0969	73.63222	570.0	617.0	618.0
3970.0	7938.066	0.0969	73.63222	570.25	618.0	618.0
3971.0	7940.066	0.0969	73.63222	570.5	618.0	618.0
3973.0	7944.066	0.0969	73.63222	570.75	618.0	619.0
3974.0	7946.066	0.0969	73.63222	571.0	618.0	619.0
3975.0	7948.066	0.0969	73.63222	571.25	619.0	619.0
3976.0	7950.066	0.0969	73.63222	571.5	619.0	619.0
3977.0	7952.066	0.0969	73.63222	571.75	619.0	619.0
3979.0	7956.066	0.0969	73.63222	572.0	619.0	619.0
3981.0	7960.066	0.0969	73.63222	572.25	620.0	620.0
3984.0	7966.066	0.0969	73.63222	572.5	620.0	620.0
3987.0	7972.066	0.0969	73.63222	572.75	620.0	621.0
3988.0	7974.066	0.0969	73.63222	573.0	621.0	621.0
3989.0	7976.066	0.0969	73.63222	573.25	621.0	621.0
3990.0	7978.066	0.0969	73.63222	573.5	621.0	621.0
3991.0	7980.066	0.0969	73.63222	573.75	621.0	621.0
3993.0	7984.066	0.0968	73.55623	574.0	621.0	622.0
3994.0	7986.066	0.0969	73.63222	574.25	622.0	622.0
3995.0	7988.066	0.0969	73.63222	574.5	622.0	622.0
3996.0	7990.066	0.0969	73.63222	574.75	622.0	622.0
3998.0	7994.066	0.0968	73.55623	575.0	622.0	622.0
4000.0	7998.066	0.0968	73.55623	575.25	622.0	623.0
4002.0	8002.066	0.0968	73.55623	575.5	623.0	623.0
4005.0	8008.066	0.0968	73.55623	575.75	623.0	623.0
4006.0	8010.066	0.0968	73.55623	576.0	623.0	624.0
4008.0	8014.066	0.0968	73.55623	576.25	624.0	624.0
4009.0	8016.066	0.0968	73.55623	576.5	624.0	624.0
4010.0	8018.066	0.0968	73.55623	576.75	624.0	624.0
4012.0	8022.066	0.0968	73.55623	577.0	624.0	624.0
4013.0	8024.066	0.0968	73.55623	577.25	624.0	625.0
4014.0	8026.066	0.0968	73.55623	577.5	625.0	625.0
4016.0	8030.066	0.0968	73.55623	577.75	625.0	625.0
4017.0	8032.066	0.0968	73.55623	578.0	625.0	625.0
4018.0	8034.066	0.0968	73.55623	578.25	625.0	625.0
4020.0	8038.066	0.0968	73.55623	578.5	626.0	626.0
4023.0	8044.066	0.0968	73.55623	578.75	626.0	626.0
4027.0	8052.066	0.0967	73.48024	579.0	626.0	627.0
4028.0	8054.066	0.0967	73.48024	579.25	627.0	627.0
4029.0	8056.066	0.0967	73.48024	579.5	626.0	627.0
4030.0	8058.066	0.0967	73.48024	579.75	627.0	627.0
4031.0	8060.066	0.0967	73.48024	580.0	627.0	627.0
4032.0	8062.066	0.0967	73.48024	580.25	628.0	627.0
4033.0	8064.066	0.0967	73.48024	580.5	627.0	628.0
4035.0	8068.066	0.0967	73.48024	580.75	628.0	628.0
4036.0	8070.066	0.0967	73.48024	581.0	628.0	628.0
4038.0	8074.066	0.0967	73.48024	581.25	628.0	628.0
4040.0	8078.066	0.0967	73.48024	581.5	629.0	629.0
4041.0	8080.066	0.0967	73.48024	581.75	629.0	629.0
4043.0	8084.066	0.0967	73.48024	582.0	629.0	629.0
4047.0	8092.066	0.0967	73.48024	582.25	629.0	630.0
4049.0	8096.066	0.0967	73.48024	582.5	630.0	630.0
4051.0	8100.066	0.0967	73.48024	582.75	630.0	630.0
4052.0	8102.066	0.0966	73.40426	583.0	630.0	630.0
4054.0	8106.066	0.0966	73.40426	583.25	630.0	631.0
4056.0	8110.066	0.0966	73.40426	583.5	631.0	631.0
4057.0	8112.066	0.0966	73.40426	583.75	631.0	631.0
4058.0	8114.066	0.0966	73.40426	584.0	631.0	631.0
4060.0	8118.066	0.0967	73.48024	584.25	632.0	632.0
4062.0	8122.066	0.0967	73.48024	584.5	632.0	632.0
4063.0	8124.066	0.0967	73.48024	584.75	632.0	632.0
4064.0	8126.066	0.0967	73.48024	585.0	632.0	632.0
4067.0	8132.066	0.0966	73.40426	585.25	632.0	633.0
4068.0	8134.066	0.0966	73.40426	585.5	632.0	633.0
4070.0	8138.066	0.0966	73.40426	585.75	633.0	633.0
4071.0	8140.066	0.0967	73.48024	586.0	633.0	633.0
4073.0	8144.066	0.0966	73.40426	586.25	633.0	634.0
4074.0	8146.066	0.0966	73.40426	586.5	633.0	634.0
4075.0	8148.066	0.0966	73.40426	586.75	634.0	634.0
4076.0	8150.066	0.0966	73.40426	587.0	634.0	634.0
4078.0	8154.066	0.0966	73.40426	587.25	634.0	634.0
4079.0	8156.066	0.0966	73.40426	587.5	635.0	634.0
4081.0	8160.066	0.0966	73.40426	587.75	635.0	635.0
4083.0	8164.066	0.0966	73.40426	588.0	635.0	635.0
4085.0	8168.066	0.0966	73.40426	588.25	635.0	635.0
4087.0	8172.066	0.0966	73.40426	588.5	635.0	636.0
4088.0	8174.066	0.0966	73.40426	588.75	636.0	636.0
4090.0	8178.066	0.0966	73.40426	589.0	636.0	636.0
4091.0	8180.066	0.0966	73.40426	589.25	636.0	636.0
4092.0	8182.066	0.0966	73.40426	589.5	636.0	636.0
4094.0	8186.066	0.0966	73.40426	589.75	636.0	637.0
4096.0	8190.066	0.0966	73.40426	590.0	637.0	637.0
4097.0	8192.066	0.0966	73.40426	590.25	637.0	637.0
4098.0	8194.066	0.0966	73.40426	590.5	637.0	637.0
4100.0	8198.066	0.0966	73.40426	590.75	638.0	638.0
4102.0	8202.066	0.0966	73.40426	591.0	638.0	638.0
4105.0	8208.066	0.0965	73.32827	591.25	638.0	638.0
4108.0	8214.066	0.0965	73.32827	591.5	639.0	639.0
4109.0	8216.066	0.0965	73.32827	591.75	638.0	639.0
4110.0	8218.066	0.0965	73.32827	592.0	639.0	639.0
4111.0	8220.066	0.0965	73.32827	592.25	638.0	639.0
4113.0	8224.066	0.0965	73.32827	592.5	639.0	640.0
4114.0	8226.066	0.0965	73.32827	592.75	640.0	640.0
4115.0	8228.066	0.0965	73.32827	593.0	640.0	640.0
4116.0	8230.066	0.0965	73.32827	593.25	640.0	640.0
4118.0	8234.066	0.0965	73.32827	593.5	640.0	640.0
4121.0	8240.066	0.0965	73.32827	594.0	641.0	641.0
4124.0	8246.066	0.0965	73.32827	594.25	641.0	641.0
4127.0	8252.066	0.0965	73.32827	594.5	641.0	642.0
4128.0	8254.066	0.0965	73.32827	594.75	641.0	642.0
4129.0	8256.066	0.0965	73.32827	595.0	642.0	642.0
4130.0	8258.066	0.0965	73.32827	595.25	642.0	642.0
