08/02/2023 12:57:15
User name: Mateus
Comments: 
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
1412.0	2822.157	0.2273	94.23715	160.0	217.0	216.0
1414.0	2826.157	0.2272	94.19569	160.25	218.0	217.0
1415.0	2828.157	0.2272	94.19569	160.5	218.0	217.0
1416.0	2830.157	0.2271	94.15423	160.75	218.0	217.0
1419.0	2836.157	0.2272	94.19569	161.0	218.0	218.0
1421.0	2840.157	0.2272	94.19569	161.25	218.0	218.0
1423.0	2844.157	0.2271	94.15423	161.5	218.0	218.0
1425.0	2848.157	0.227	94.11277	161.75	219.0	219.0
1426.0	2850.157	0.2269	94.07131	162.0	219.0	219.0
1429.0	2856.157	0.2269	94.07131	162.5	219.0	219.0
1431.0	2860.157	0.2268	94.02985	162.75	221.0	220.0
1432.0	2862.157	0.2268	94.02985	163.0	221.0	220.0
1434.0	2866.157	0.2268	94.02985	163.25	222.0	220.0
1435.0	2868.157	0.2268	94.02985	163.5	222.0	220.0
1437.0	2872.157	0.2267	93.98839	163.75	222.0	221.0
1439.0	2876.157	0.2267	93.98839	164.0	222.0	221.0
1442.0	2882.157	0.2266	93.94693	164.25	222.0	221.0
1445.0	2888.157	0.2265	93.90547	164.5	222.0	222.0
1448.0	2894.158	0.2264	93.86401	164.75	222.0	222.0
1450.0	2898.158	0.2264	93.86401	165.0	222.0	223.0
1452.0	2902.158	0.2263	93.82255	165.25	223.0	223.0
1453.0	2904.158	0.2262	93.78109	165.5	223.0	223.0
1454.0	2906.158	0.2262	93.78109	165.75	223.0	223.0
1456.0	2910.158	0.2261	93.73964	166.0	224.0	224.0
1457.0	2912.158	0.2261	93.73964	166.25	224.0	224.0
1458.0	2914.158	0.226	93.69818	166.5	225.0	224.0
1459.0	2916.158	0.226	93.69818	166.75	225.0	224.0
1460.0	2918.158	0.226	93.69818	167.0	225.0	224.0
1462.0	2922.158	0.2259	93.65672	167.5	226.0	225.0
1464.0	2926.158	0.2259	93.65672	167.75	226.0	225.0
1465.0	2928.158	0.2259	93.65672	168.0	226.0	225.0
1467.0	2932.158	0.2258	93.61526	168.25	226.0	226.0
1468.0	2934.158	0.2258	93.61526	168.5	227.0	226.0
1470.0	2938.158	0.2258	93.61526	168.75	227.0	226.0
1473.0	2944.158	0.2258	93.61526	169.0	227.0	227.0
1475.0	2948.158	0.2257	93.5738	169.25	227.0	227.0
1477.0	2952.158	0.2257	93.5738	169.5	227.0	227.0
1479.0	2956.158	0.2256	93.53234	169.75	227.0	228.0
1481.0	2960.158	0.2256	93.53234	170.0	227.0	228.0
1482.0	2962.158	0.2256	93.53234	170.25	229.0	228.0
1484.0	2966.158	0.2256	93.53234	170.75	229.0	228.0
1486.0	2970.158	0.2256	93.53234	171.0	230.0	229.0
1487.0	2972.158	0.2255	93.49088	171.25	230.0	229.0
1490.0	2978.158	0.2255	93.49088	171.75	230.0	229.0
1493.0	2984.158	0.2253	93.40796	172.0	230.0	230.0
1494.0	2986.158	0.2253	93.40796	172.25	230.0	230.0
1495.0	2988.158	0.2252	93.3665	172.5	231.0	230.0
1497.0	2992.158	0.2251	93.32504	172.75	231.0	231.0
1500.0	2998.158	0.2251	93.32504	173.0	231.0	231.0
1501.0	3000.158	0.2251	93.32504	173.25	231.0	231.0
1504.0	3006.158	0.2249	93.24212	173.75	232.0	232.0
1505.0	3008.158	0.2249	93.24212	174.0	232.0	232.0
1507.0	3012.158	0.2249	93.24212	174.25	232.0	232.0
1508.0	3014.158	0.2249	93.24212	174.5	233.0	232.0
1509.0	3016.158	0.2249	93.24212	174.75	233.0	233.0
1510.0	3018.158	0.2249	93.24212	175.0	233.0	233.0
1511.0	3020.158	0.2249	93.24212	175.25	234.0	233.0
1513.0	3024.158	0.2248	93.20066	175.5	234.0	233.0
1514.0	3026.158	0.2248	93.20066	175.75	234.0	233.0
1517.0	3032.158	0.2247	93.1592	176.0	235.0	234.0
1518.0	3034.158	0.2246	93.11774	176.25	235.0	234.0
1519.0	3036.158	0.2246	93.11774	176.5	235.0	234.0
1521.0	3040.158	0.2246	93.11774	176.75	235.0	235.0
1523.0	3044.158	0.2245	93.07629	177.0	235.0	235.0
1525.0	3048.158	0.2245	93.07629	177.25	235.0	235.0
1526.0	3050.158	0.2245	93.07629	177.5	235.0	235.0
1529.0	3056.158	0.2243	92.99337	178.0	237.0	236.0
1532.0	3062.158	0.2242	92.95191	178.25	237.0	236.0
1533.0	3064.158	0.2242	92.95191	178.5	237.0	237.0
1536.0	3070.158	0.2241	92.91045	178.75	237.0	237.0
1537.0	3072.158	0.2241	92.91045	179.0	237.0	237.0
1539.0	3076.158	0.2241	92.91045	179.25	238.0	238.0
1540.0	3078.158	0.224	92.86899	179.5	238.0	238.0
1542.0	3082.158	0.2239	92.82753	179.75	238.0	238.0
1543.0	3084.158	0.2239	92.82753	180.0	239.0	238.0
1545.0	3088.158	0.2238	92.78607	180.25	239.0	239.0
1546.0	3090.158	0.2237	92.74461	180.5	239.0	239.0
1548.0	3094.158	0.2237	92.74461	180.75	239.0	239.0
1549.0	3096.158	0.2238	92.78607	181.0	240.0	239.0
1550.0	3098.158	0.2238	92.78607	181.25	240.0	239.0
1551.0	3100.158	0.2238	92.78607	181.5	240.0	240.0
1553.0	3104.158	0.2236	92.70315	182.0	240.0	240.0
1555.0	3108.158	0.2236	92.70315	182.25	241.0	240.0
1556.0	3110.158	0.2237	92.74461	182.5	241.0	240.0
1557.0	3112.158	0.2236	92.70315	182.75	241.0	241.0
1559.0	3116.158	0.2234	92.62023	183.0	241.0	241.0
1560.0	3118.158	0.2232	92.53731	183.25	241.0	241.0
1561.0	3120.158	0.2231	92.49585	183.5	241.0	241.0
1563.0	3124.158	0.2232	92.53731	183.75	242.0	242.0
1564.0	3126.158	0.2232	92.53731	184.0	242.0	242.0
1566.0	3130.158	0.2231	92.49585	184.5	243.0	242.0
1568.0	3134.158	0.2231	92.49585	184.75	243.0	242.0
1569.0	3136.158	0.2231	92.49585	185.0	243.0	243.0
1570.0	3138.158	0.2232	92.53731	185.25	243.0	243.0
1571.0	3140.158	0.2232	92.53731	185.5	243.0	243.0
1573.0	3144.16	0.2229	92.41294	185.75	245.0	243.0
1574.0	3146.16	0.2229	92.41294	186.0	245.0	243.0
1575.0	3148.16	0.223	92.45439	186.25	245.0	244.0
1576.0	3150.16	0.2229	92.41294	186.5	245.0	244.0
1578.0	3154.16	0.2226	92.28856	186.75	245.0	244.0
1581.0	3160.16	0.2225	92.2471	187.0	246.0	245.0
1582.0	3162.16	0.2227	92.33002	187.25	246.0	245.0
1586.0	3170.16	0.2227	92.33002	187.5	245.0	245.0
1589.0	3176.16	0.2225	92.2471	187.75	245.0	246.0
1590.0	3178.16	0.2224	92.20564	188.0	246.0	246.0
1592.0	3182.16	0.2222	92.12272	188.25	246.0	246.0
1593.0	3184.16	0.2222	92.12272	188.5	246.0	247.0
1595.0	3188.16	0.2221	92.08126	188.75	247.0	247.0
1596.0	3190.16	0.2222	92.12272	189.0	247.0	247.0
1597.0	3192.16	0.2223	92.16418	189.25	247.0	247.0
1598.0	3194.16	0.2223	92.16418	189.5	248.0	247.0
1599.0	3196.16	0.2222	92.12272	189.75	248.0	248.0
1600.0	3198.16	0.2221	92.08126	190.0	248.0	248.0
1601.0	3200.16	0.222	92.0398	190.25	249.0	248.0
1602.0	3202.16	0.222	92.0398	190.5	249.0	248.0
1603.0	3204.16	0.222	92.0398	190.75	249.0	248.0
1605.0	3208.16	0.222	92.0398	191.0	250.0	249.0
1606.0	3210.16	0.2221	92.08126	191.25	250.0	249.0
1608.0	3214.16	0.222	92.0398	191.5	250.0	249.0
1609.0	3216.16	0.2221	92.08126	191.75	250.0	249.0
1611.0	3220.16	0.222	92.0398	192.0	250.0	250.0
1613.0	3224.16	0.2218	91.95688	192.25	250.0	250.0
1614.0	3226.16	0.2217	91.91542	192.5	250.0	250.0
1616.0	3230.16	0.2216	91.87396	192.75	251.0	250.0
1617.0	3232.16	0.2215	91.8325	193.0	251.0	251.0
1619.0	3236.16	0.2215	91.8325	193.25	251.0	251.0
1620.0	3238.16	0.2215	91.8325	193.5	251.0	251.0
1621.0	3240.16	0.2215	91.8325	193.75	251.0	251.0
1623.0	3244.16	0.2214	91.79104	194.0	252.0	252.0
1624.0	3246.16	0.2213	91.74959	194.25	252.0	252.0
1625.0	3248.16	0.2212	91.70813	194.5	252.0	252.0
1627.0	3252.16	0.2211	91.66667	194.75	254.0	252.0
1628.0	3254.16	0.2211	91.66667	195.0	254.0	252.0
1630.0	3258.16	0.2212	91.70813	195.25	254.0	253.0
1632.0	3262.16	0.2211	91.66667	195.5	254.0	253.0
1636.0	3270.16	0.2209	91.58375	195.75	254.0	254.0
1638.0	3274.16	0.2208	91.54229	196.0	254.0	254.0
1642.0	3282.16	0.2205	91.41791	196.25	255.0	255.0
1645.0	3288.16	0.2204	91.37645	196.5	255.0	255.0
1646.0	3290.16	0.2205	91.41791	196.75	255.0	256.0
1648.0	3294.16	0.2205	91.41791	197.0	256.0	256.0
1650.0	3298.16	0.2204	91.37645	197.25	256.0	256.0
1651.0	3300.16	0.2203	91.33499	197.5	257.0	256.0
1653.0	3304.16	0.2203	91.33499	197.75	257.0	257.0
1654.0	3306.16	0.2202	91.29353	198.0	257.0	257.0
1656.0	3310.16	0.2202	91.29353	198.25	258.0	257.0
1657.0	3312.16	0.2202	91.29353	198.5	258.0	257.0
1659.0	3316.16	0.2201	91.25207	198.75	258.0	258.0
1660.0	3318.16	0.22	91.21061	199.0	259.0	258.0
1662.0	3322.16	0.2199	91.16915	199.25	259.0	258.0
1664.0	3326.16	0.2199	91.16915	199.5	259.0	259.0
1666.0	3330.16	0.2199	91.16915	199.75	259.0	259.0
1668.0	3334.16	0.2198	91.12769	200.0	259.0	259.0
1670.0	3338.16	0.2197	91.08624	200.25	260.0	260.0
1671.0	3340.16	0.2197	91.08624	200.5	260.0	260.0
1673.0	3344.16	0.2197	91.08624	200.75	260.0	260.0
1675.0	3348.16	0.2197	91.08624	201.0	261.0	260.0
1676.0	3350.16	0.2197	91.08624	201.25	261.0	261.0
1677.0	3352.16	0.2196	91.04478	201.5	261.0	261.0
1678.0	3354.16	0.2195	91.00332	201.75	261.0	261.0
1679.0	3356.16	0.2194	90.96186	202.0	261.0	261.0
1681.0	3360.16	0.2193	90.9204	202.25	263.0	261.0
1682.0	3362.16	0.2192	90.87894	202.5	263.0	262.0
1684.0	3366.16	0.219	90.79602	202.75	263.0	262.0
1686.0	3370.16	0.219	90.79602	203.0	263.0	262.0
1688.0	3374.16	0.2191	90.83748	203.25	264.0	263.0
1691.0	3380.16	0.2189	90.75456	203.5	263.0	263.0
1694.0	3386.161	0.2188	90.7131	203.75	264.0	264.0
1696.0	3390.161	0.2187	90.67164	204.0	264.0	264.0
1698.0	3394.161	0.2187	90.67164	204.25	264.0	264.0
1699.0	3396.161	0.2187	90.67164	204.5	264.0	264.0
1700.0	3398.161	0.2186	90.63018	204.75	265.0	265.0
1702.0	3402.161	0.2186	90.63018	205.0	265.0	265.0
1703.0	3404.161	0.2186	90.63018	205.25	265.0	265.0
1704.0	3406.161	0.2186	90.63018	205.5	266.0	265.0
1705.0	3408.161	0.2186	90.63018	205.75	266.0	265.0
1706.0	3410.161	0.2185	90.58872	206.0	266.0	266.0
1707.0	3412.161	0.2184	90.54726	206.25	266.0	266.0
1709.0	3416.161	0.2183	90.5058	206.5	266.0	266.0
1710.0	3418.161	0.2182	90.46434	206.75	267.0	266.0
1711.0	3420.161	0.2183	90.5058	207.0	267.0	266.0
1713.0	3424.163	0.2184	90.54726	207.25	267.0	267.0
1714.0	3426.163	0.2182	90.46434	207.5	267.0	267.0
1716.0	3430.163	0.218	90.38143	207.75	267.0	267.0
1717.0	3432.163	0.218	90.38143	208.0	267.0	267.0
1719.0	3436.163	0.218	90.38143	208.25	268.0	268.0
1720.0	3438.163	0.218	90.38143	208.5	268.0	268.0
1721.0	3440.163	0.218	90.38143	208.75	268.0	268.0
1722.0	3442.163	0.218	90.38143	209.0	268.0	268.0
1724.0	3446.163	0.2179	90.33997	209.25	269.0	269.0
1726.0	3450.163	0.2178	90.29851	209.75	269.0	269.0
1728.0	3454.163	0.2177	90.25705	210.0	270.0	269.0
1729.0	3456.163	0.2177	90.25705	210.25	270.0	269.0
1730.0	3458.163	0.2177	90.25705	210.5	270.0	270.0
1731.0	3460.163	0.2176	90.21559	210.75	270.0	270.0
1733.0	3464.163	0.2175	90.17413	211.0	270.0	270.0
1735.0	3468.163	0.2174	90.13267	211.25	271.0	270.0
1736.0	3470.163	0.2174	90.13267	211.5	271.0	271.0
1738.0	3474.163	0.2173	90.09121	211.75	271.0	271.0
1739.0	3476.163	0.2172	90.04975	212.0	271.0	271.0
1741.0	3480.163	0.2171	90.00829	212.25	273.0	271.0
1743.0	3484.163	0.2171	90.00829	212.5	273.0	272.0
1745.0	3488.163	0.2171	90.00829	212.75	273.0	272.0
1750.0	3498.163	0.2168	89.88391	213.0	273.0	273.0
1753.0	3504.163	0.2167	89.84245	213.25	273.0	273.0
1755.0	3508.163	0.2165	89.75954	213.5	273.0	274.0
1757.0	3512.163	0.2166	89.801	213.75	274.0	274.0
1758.0	3514.163	0.2166	89.801	214.0	274.0	274.0
1759.0	3516.163	0.2166	89.801	214.25	274.0	274.0
1760.0	3518.163	0.2166	89.801	214.5	275.0	
1762.0	3522.163	0.2165	89.75954	214.75	275.0	275.0
1763.0	3524.163	0.2165	89.75954	215.0	275.0	275.0
1764.0	3526.163	0.2164	89.71808	215.25	275.0	275.0
1766.0	3530.163	0.2163	89.67662	215.75	276.0	276.0
1767.0	3532.163	0.2163	89.67662	216.0	276.0	276.0
1769.0	3536.163	0.2163	89.67662	216.25	277.0	276.0
1770.0	3538.163	0.2162	89.63516	216.5	277.0	276.0
1772.0	3542.163	0.2161	89.5937	216.75	277.0	277.0
1773.0	3544.163	0.2161	89.5937	217.0	277.0	277.0
1775.0	3548.163	0.2161	89.5937	217.25	277.0	277.0
1776.0	3550.163	0.216	89.55224	217.5	277.0	277.0
1778.0	3554.163	0.2159	89.51078	217.75	278.0	278.0
1779.0	3556.163	0.2158	89.46932	218.0	278.0	278.0
1781.0	3560.163	0.2158	89.46932	218.25	278.0	278.0
1782.0	3562.163	0.2158	89.46932	218.5	278.0	278.0
1784.0	3566.163	0.2157	89.42786	218.75	279.0	279.0
1785.0	3568.163	0.2157	89.42786	219.0	279.0	279.0
1787.0	3572.163	0.2156	89.3864	219.25	280.0	279.0
1788.0	3574.163	0.2156	89.3864	219.5	280.0	279.0
1790.0	3578.163	0.2158	89.46932	219.75	280.0	280.0
1791.0	3580.163	0.2158	89.46932	220.0	280.0	280.0
1792.0	3582.163	0.2158	89.46932	220.25	280.0	280.0
1793.0	3584.163	0.2157	89.42786	220.5	280.0	280.0
1794.0	3586.163	0.2156	89.3864	220.75	280.0	280.0
1795.0	3588.163	0.2155	89.34494	221.0	280.0	280.0
1797.0	3592.163	0.2154	89.30348	221.5	281.0	281.0
1799.0	3596.163	0.2154	89.30348	221.75	281.0	281.0
1800.0	3598.163	0.2153	89.26202	222.0	283.0	281.0
1801.0	3600.163	0.2151	89.1791	222.25	283.0	281.0
1802.0	3602.163	0.2153	89.26202	222.5	283.0	282.0
1804.0	3606.163	0.2152	89.22056	222.75	283.0	282.0
1805.0	3608.163	0.2151	89.1791	223.0	283.0	282.0
1807.0	3612.163	0.215	89.13765	223.25	283.0	282.0
1809.0	3616.163	0.215	89.13765	223.5	283.0	283.0
1811.0	3620.163	0.2153	89.26202	223.75	283.0	283.0
1812.0	3622.163	0.2154	89.30348	224.0	283.0	283.0
1814.0	3626.163	0.2153	89.26202	224.25	283.0	284.0
1816.0	3630.163	0.2152	89.22056	224.5	284.0	284.0
1817.0	3632.163	0.215	89.13765	224.75	284.0	284.0
1818.0	3634.163	0.215	89.13765	225.0	284.0	284.0
1819.0	3636.163	0.2149	89.09619	225.25	284.0	284.0
1820.0	3638.163	0.2148	89.05473	225.5	285.0	285.0
1821.0	3640.164	0.2144	88.88889	225.75	285.0	285.0
1823.0	3644.164	0.2141	88.76451	226.0	285.0	285.0
1824.0	3646.164	0.2143	88.84743	226.25	286.0	285.0
1825.0	3648.164	0.2146	88.97181	226.5	286.0	285.0
1826.0	3650.164	0.2146	88.97181	226.75	286.0	286.0
1827.0	3652.164	0.2146	88.97181	227.0	286.0	286.0
1828.0	3654.164	0.2146	88.97181	227.25	286.0	286.0
1830.0	3658.164	0.2146	88.97181	227.5	287.0	286.0
1831.0	3660.164	0.2144	88.88889	227.75	287.0	286.0
1833.0	3664.164	0.2142	88.80597	228.0	287.0	287.0
1835.0	3668.164	0.2141	88.76451	228.25	287.0	287.0
1836.0	3670.164	0.2142	88.80597	228.5	288.0	287.0
1837.0	3672.164	0.2142	88.80597	228.75	288.0	287.0
1839.0	3676.164	0.2142	88.80597	229.0	288.0	288.0
1841.0	3680.164	0.214	88.72305	229.25	288.0	288.0
1843.0	3684.164	0.2139	88.68159	229.5	289.0	288.0
1845.0	3688.164	0.2139	88.68159	229.75	289.0	289.0
1846.0	3690.164	0.2139	88.68159	230.0	289.0	289.0
1848.0	3694.164	0.2137	88.59867	230.25	290.0	289.0
1850.0	3698.164	0.2137	88.59867	230.5	290.0	290.0
1852.0	3702.164	0.2136	88.55721	230.75	290.0	290.0
1853.0	3704.164	0.2137	88.59867	231.0	290.0	290.0
1855.0	3708.164	0.2136	88.55721	231.25	290.0	290.0
1856.0	3710.164	0.2136	88.55721	231.5	291.0	291.0
1859.0	3716.164	0.2135	88.51575	231.75	291.0	291.0
1860.0	3718.164	0.2134	88.4743	232.0	291.0	291.0
1862.0	3722.164	0.2133	88.43284	232.25	293.0	292.0
1864.0	3726.164	0.2132	88.39138	232.5	293.0	292.0
1866.0	3730.164	0.2131	88.34992	232.75	293.0	292.0
1867.0	3732.164	0.2131	88.34992	233.0	293.0	293.0
1870.0	3738.164	0.2131	88.34992	233.25	293.0	293.0
1873.0	3744.164	0.2132	88.39138	233.5	293.0	294.0
1875.0	3748.164	0.213	88.30846	233.75	294.0	294.0
1876.0	3750.164	0.2129	88.267	234.0	294.0	294.0
1878.0	3754.164	0.2128	88.22554	234.25	294.0	294.0
1879.0	3756.164	0.2128	88.22554	234.5	294.0	295.0
1880.0	3758.164	0.2128	88.22554	234.75	295.0	295.0
1881.0	3760.164	0.2128	88.22554	235.0	295.0	295.0
1882.0	3762.164	0.2128	88.22554	235.25	295.0	295.0
1884.0	3766.164	0.2129	88.267	235.5	296.0	295.0
1885.0	3768.164	0.2128	88.22554	235.75	296.0	296.0
1886.0	3770.164	0.2128	88.22554	236.0	296.0	296.0
1887.0	3772.164	0.2127	88.18408	236.25	296.0	296.0
1888.0	3774.164	0.2127	88.18408	236.5	296.0	296.0
1890.0	3778.164	0.2126	88.14262	236.75	297.0	296.0
1891.0	3780.164	0.2126	88.14262	237.0	297.0	297.0
1893.0	3784.164	0.2126	88.14262	237.25	297.0	297.0
1894.0	3786.164	0.2127	88.18408	237.75	297.0	297.0
1896.0	3790.164	0.2127	88.18408	238.0	297.0	297.0
1898.0	3794.164	0.2126	88.14262	238.25	298.0	298.0
1899.0	3796.164	0.2124	88.0597	238.5	298.0	298.0
1900.0	3798.164	0.2123	88.01824	238.75	298.0	298.0
1901.0	3800.164	0.2123	88.01824	239.0	298.0	298.0
1903.0	3804.164	0.2123	88.01824	239.25	298.0	299.0
1904.0	3806.164	0.2123	88.01824	239.5	299.0	299.0
1905.0	3808.164	0.2123	88.01824	239.75	299.0	299.0
1906.0	3810.164	0.2121	87.93532	240.0	299.0	299.0
1907.0	3812.164	0.2122	87.97678	240.25	300.0	299.0
1909.0	3816.164	0.2122	87.97678	240.5	300.0	300.0
1910.0	3818.164	0.2121	87.93532	240.75	300.0	300.0
1912.0	3822.164	0.2121	87.93532	241.0	300.0	300.0
1914.0	3826.164	0.2121	87.93532	241.25	300.0	300.0
1915.0	3828.164	0.212	87.89386	241.5	301.0	301.0
1916.0	3830.164	0.212	87.89386	241.75	301.0	301.0
1918.0	3834.164	0.212	87.89386	242.0	301.0	301.0
1920.0	3838.164	0.2119	87.8524	242.25	301.0	301.0
1921.0	3840.164	0.2118	87.81095	242.5	302.0	302.0
1923.0	3844.164	0.2117	87.76949	242.75	302.0	302.0
1924.0	3846.164	0.2116	87.72803	243.0	302.0	302.0
1926.0	3850.164	0.2116	87.72803	243.25	304.0	302.0
1927.0	3852.164	0.2116	87.72803	243.5	304.0	303.0
1929.0	3856.164	0.2116	87.72803	243.75	304.0	303.0
1932.0	3862.164	0.2116	87.72803	244.0	304.0	303.0
1937.0	3872.164	0.2114	87.64511	244.25	304.0	304.0
1941.0	3880.164	0.2114	87.64511	244.5	304.0	305.0
1942.0	3882.164	0.2113	87.60365	244.75	305.0	305.0
1944.0	3886.164	0.2113	87.60365	245.0	305.0	305.0
1945.0	3888.164	0.2112	87.56219	245.25	305.0	306.0
1946.0	3890.164	0.2112	87.56219	245.5	306.0	306.0
1948.0	3894.164	0.2112	87.56219	245.75	306.0	306.0
1949.0	3896.164	0.2111	87.52073	246.0	306.0	306.0
1950.0	3898.164	0.2111	87.52073	246.25	307.0	306.0
1951.0	3900.164	0.2111	87.52073	246.5	307.0	307.0
1952.0	3902.164	0.2111	87.52073	246.75	307.0	307.0
1953.0	3904.164	0.2111	87.52073	247.0	307.0	307.0
1954.0	3906.164	0.2111	87.52073	247.25	307.0	307.0
1956.0	3910.164	0.2111	87.52073	247.5	308.0	307.0
1957.0	3912.164	0.2111	87.52073	247.75	308.0	308.0
1959.0	3916.164	0.211	87.47927	248.0	308.0	308.0
1960.0	3918.164	0.2109	87.43781	248.25	308.0	308.0
1962.0	3922.168	0.2109	87.43781	248.5	309.0	308.0
1963.0	3924.168	0.211	87.47927	248.75	309.0	309.0
1965.0	3928.168	0.211	87.47927	249.0	309.0	309.0
1966.0	3930.168	0.211	87.47927	249.25	309.0	309.0
1967.0	3932.168	0.211	87.47927	249.5	309.0	309.0
1969.0	3936.168	0.2111	87.52073	249.75	310.0	310.0
1970.0	3938.168	0.2109	87.43781	250.0	310.0	310.0
1971.0	3940.168	0.2107	87.35489	250.25	310.0	310.0
1973.0	3944.168	0.2107	87.35489	250.5	310.0	310.0
1974.0	3946.168	0.2108	87.39635	250.75	311.0	310.0
1975.0	3948.168	0.2108	87.39635	251.0	311.0	311.0
1977.0	3952.168	0.2106	87.31343	251.25	311.0	311.0
1978.0	3954.168	0.2106	87.31343	251.5	311.0	311.0
1980.0	3958.168	0.2106	87.31343	251.75	311.0	311.0
1982.0	3962.168	0.2106	87.31343	252.0	312.0	312.0
1983.0	3964.168	0.2106	87.31343	252.25	312.0	312.0
1984.0	3966.168	0.2106	87.31343	252.5	312.0	312.0
1986.0	3970.168	0.2105	87.27197	252.75	313.0	312.0
1987.0	3972.168	0.2106	87.31343	253.0	313.0	313.0
1989.0	3976.168	0.2107	87.35489	253.25	313.0	313.0
1990.0	3978.168	0.2107	87.35489	253.5	313.0	313.0
1991.0	3980.168	0.2106	87.31343	253.75	313.0	313.0
1993.0	3984.168	0.2105	87.27197	254.0	314.0	314.0
1994.0	3986.168	0.2105	87.27197	254.25	314.0	314.0
1995.0	3988.168	0.2106	87.31343	254.5	314.0	314.0
1997.0	3992.168	0.2105	87.27197	254.75	314.0	314.0
1998.0	3994.168	0.2104	87.23051	255.0	314.0	314.0
1999.0	3996.168	0.2104	87.23051	255.25	316.0	315.0
2001.0	4000.168	0.2105	87.27197	255.5	316.0	315.0
2003.0	4004.168	0.2105	87.27197	255.75	316.0	315.0
2005.0	4008.168	0.2104	87.23051	256.0	316.0	316.0
2008.0	4014.168	0.2103	87.18905	256.25	316.0	316.0
2011.0	4020.168	0.2102	87.1476	256.5	316.0	317.0
2013.0	4024.168	0.2101	87.10614	256.75	316.0	317.0
2015.0	4028.168	0.2101	87.10614	257.0	317.0	317.0
2016.0	4030.168	0.21	87.06468	257.25	317.0	317.0
2018.0	4034.168	0.21	87.06468	257.5	318.0	318.0
2019.0	4036.168	0.21	87.06468	257.75	318.0	318.0
2020.0	4038.168	0.2099	87.02322	258.0	318.0	318.0
2021.0	4040.168	0.2099	87.02322	258.25	318.0	318.0
2022.0	4042.168	0.2099	87.02322	258.5	319.0	318.0
2024.0	4046.168	0.2099	87.02322	258.75	319.0	319.0
2025.0	4048.168	0.2099	87.02322	259.0	319.0	319.0
2026.0	4050.168	0.2099	87.02322	259.25	319.0	319.0
2027.0	4052.168	0.2099	87.02322	259.5	320.0	319.0
2029.0	4056.168	0.2099	87.02322	259.75	320.0	320.0
2030.0	4058.168	0.2099	87.02322	260.0	320.0	320.0
2032.0	4062.168	0.2099	87.02322	260.25	320.0	320.0
2034.0	4066.168	0.2098	86.98176	260.5	321.0	320.0
2035.0	4068.168	0.2098	86.98176	260.75	321.0	321.0
2037.0	4072.168	0.2097	86.9403	261.0	321.0	321.0
2038.0	4074.168	0.2097	86.9403	261.25	321.0	321.0
2040.0	4078.168	0.2098	86.98176	261.5	321.0	321.0
2042.0	4082.168	0.2098	86.98176	261.75	322.0	322.0
2043.0	4084.168	0.2098	86.98176	262.0	322.0	322.0
2044.0	4086.168	0.2097	86.9403	262.25	322.0	322.0
2045.0	4088.168	0.2097	86.9403	262.5	322.0	322.0
2047.0	4092.168	0.2096	86.89884	262.75	323.0	323.0
2048.0	4094.168	0.2096	86.89884	263.0	323.0	323.0
2049.0	4096.168	0.2096	86.89884	263.25	323.0	323.0
2050.0	4098.168	0.2097	86.9403	263.5	323.0	323.0
2052.0	4102.168	0.2097	86.9403	263.75	324.0	323.0
2053.0	4104.168	0.2097	86.9403	264.0	324.0	324.0
2054.0	4106.168	0.2096	86.89884	264.25	324.0	324.0
2056.0	4110.168	0.2096	86.89884	264.5	324.0	324.0
2057.0	4112.168	0.2096	86.89884	264.75	324.0	324.0
2059.0	4116.168	0.2095	86.85738	265.0	324.0	325.0
2060.0	4118.168	0.2095	86.85738	265.25	325.0	325.0
2062.0	4122.168	0.2094	86.81592	265.5	325.0	325.0
2063.0	4124.168	0.2094	86.81592	265.75	325.0	325.0
2064.0	4126.168	0.2094	86.81592	266.0	326.0	325.0
2066.0	4130.168	0.2094	86.81592	266.25	326.0	326.0
2068.0	4134.168	0.2094	86.81592	266.5	326.0	
2069.0	4136.168	0.2094	86.81592	266.75	326.0	326.0
2070.0	4138.168	0.2094	86.81592	267.0	326.0	326.0
2071.0	4140.168	0.2094	86.81592	267.25	327.0	327.0
2073.0	4144.168	0.2093	86.77446	267.5	327.0	327.0
2074.0	4146.168	0.2093	86.77446	267.75	327.0	327.0
2076.0	4150.168	0.2093	86.77446	268.0	329.0	327.0
2077.0	4152.168	0.2093	86.77446	268.25	329.0	328.0
2079.0	4156.168	0.2094	86.81592	268.5	329.0	328.0
2082.0	4162.168	0.2093	86.77446	268.75	329.0	329.0
2084.0	4166.168	0.2095	86.85738	269.0	329.0	329.0
2085.0	4168.168	0.2095	86.85738	269.25	329.0	329.0
2087.0	4172.168	0.2094	86.81592	269.5	329.0	329.0
2091.0	4180.17	0.209	86.65008	270.0	329.0	330.0
2092.0	4182.17	0.2091	86.69154	270.25	330.0	330.0
2094.0	4186.17	0.2092	86.733	270.5	330.0	331.0
2096.0	4190.17	0.2093	86.77446	271.0	331.0	331.0
2097.0	4192.17	0.2092	86.733	271.25	331.0	331.0
2098.0	4194.17	0.2091	86.69154	271.5	331.0	331.0
2099.0	4196.17	0.2091	86.69154	271.75	332.0	331.0
2100.0	4198.17	0.209	86.65008	272.0	332.0	332.0
2102.0	4202.17	0.2091	86.69154	272.25	332.0	332.0
