23/05/2023 21:00:42
User name: Gabs
Comments: Zeólitas - Mariana
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
1739.0	3474.009	0.1339	81.29933	254.75	322.0	322.0
1741.0	3478.009	0.1338	81.23862	255.0	322.0	322.0
1742.0	3480.009	0.1338	81.23862	255.25	322.0	322.0
1743.0	3482.009	0.1338	81.23862	255.5	322.0	322.0
1745.0	3486.009	0.1337	81.1779	255.75	323.0	323.0
1746.0	3488.009	0.1337	81.1779	256.0	323.0	323.0
1747.0	3490.009	0.1337	81.1779	256.25	323.0	323.0
1749.0	3494.009	0.1336	81.11718	256.5	324.0	323.0
1750.0	3496.009	0.1336	81.11718	256.75	324.0	324.0
1752.0	3500.009	0.1336	81.11718	257.0	324.0	324.0
1753.0	3502.009	0.1335	81.05647	257.25	324.0	324.0
1755.0	3506.009	0.1335	81.05647	257.5	324.0	324.0
1756.0	3508.009	0.1335	81.05647	257.75	324.0	325.0
1757.0	3510.009	0.1334	80.99575	258.0	325.0	325.0
1759.0	3514.009	0.1334	80.99575	258.25	325.0	325.0
1760.0	3516.009	0.1333	80.93503	258.5	325.0	325.0
1762.0	3520.009	0.1333	80.93503	258.75	326.0	326.0
1763.0	3522.009	0.1333	80.93503	259.0	326.0	326.0
1764.0	3524.009	0.1332	80.87432	259.25	326.0	326.0
1766.0	3528.009	0.1332	80.87432	259.5	326.0	326.0
1767.0	3530.009	0.1331	80.8136	259.75	326.0	326.0
1769.0	3534.009	0.1331	80.8136	260.0	326.0	327.0
1770.0	3536.009	0.133	80.75288	260.25	327.0	327.0
1771.0	3538.009	0.133	80.75288	260.5	327.0	327.0
1772.0	3540.009	0.133	80.75288	260.75	327.0	327.0
1773.0	3542.009	0.133	80.75288	261.0	327.0	327.0
1775.0	3546.009	0.1329	80.69217	261.25	329.0	328.0
1777.0	3550.009	0.1329	80.69217	261.5	329.0	328.0
1779.0	3554.009	0.1328	80.63145	261.75	329.0	328.0
1783.0	3562.009	0.1327	80.57073	262.0	329.0	329.0
1786.0	3568.009	0.1327	80.57073	262.25	329.0	329.0
1789.0	3574.009	0.1326	80.51002	262.5	329.0	330.0
1790.0	3576.009	0.1325	80.4493	262.75	330.0	330.0
1792.0	3580.009	0.1325	80.4493	263.0	330.0	330.0
1793.0	3582.009	0.1325	80.4493	263.5	330.0	331.0
1795.0	3586.009	0.1324	80.38859	263.75	331.0	331.0
1796.0	3588.009	0.1324	80.38859	264.0	331.0	331.0
1797.0	3590.009	0.1324	80.38859	264.5	332.0	331.0
1799.0	3594.009	0.1323	80.32787	264.75	332.0	332.0
1800.0	3596.009	0.1323	80.32787	265.0	332.0	332.0
1801.0	3598.009	0.1323	80.32787	265.25	332.0	332.0
1802.0	3600.009	0.1323	80.32787	265.5	332.0	332.0
1804.0	3604.009	0.1322	80.26715	265.75	333.0	332.0
1805.0	3606.009	0.1322	80.26715	266.0	333.0	333.0
1807.0	3610.009	0.1321	80.20644	266.25	333.0	333.0
1808.0	3612.009	0.1321	80.20644	266.5	333.0	333.0
1811.0	3618.009	0.1321	80.20644	266.75	333.0	334.0
1813.0	3622.009	0.132	80.14572	267.0	334.0	334.0
1814.0	3624.009	0.132	80.14572	267.25	334.0	334.0
1815.0	3626.009	0.132	80.14572	267.5	334.0	334.0
1816.0	3628.009	0.132	80.14572	267.75	334.0	334.0
1818.0	3632.009	0.1319	80.085	268.0	335.0	335.0
1819.0	3634.009	0.1319	80.085	268.25	335.0	335.0
1820.0	3636.009	0.1318	80.02429	268.5	335.0	335.0
1821.0	3638.009	0.1318	80.02429	268.75	335.0	335.0
1822.0	3640.009	0.1318	80.02429	269.0	336.0	335.0
1823.0	3642.009	0.1318	80.02429	269.25	336.0	336.0
1825.0	3646.009	0.1317	79.96357	269.5	336.0	336.0
1826.0	3648.009	0.1317	79.96357	269.75	336.0	336.0
1827.0	3650.009	0.1317	79.96357	270.0	336.0	336.0
1828.0	3652.009	0.1317	79.96357	270.25	337.0	336.0
1830.0	3656.009	0.1316	79.90285	270.5	337.0	337.0
1831.0	3658.009	0.1316	79.90285	270.75	337.0	337.0
1833.0	3662.009	0.1316	79.90285	271.0	337.0	337.0
1834.0	3664.009	0.1315	79.84214	271.25	337.0	337.0
1836.0	3668.009	0.1315	79.84214	271.5	338.0	338.0
1837.0	3670.009	0.1315	79.84214	271.75	338.0	338.0
1838.0	3672.009	0.1314	79.78142	272.0	338.0	338.0
1839.0	3674.009	0.1314	79.78142	272.25	339.0	338.0
1842.0	3680.009	0.1314	79.78142	272.5	339.0	339.0
1844.0	3684.009	0.1314	79.78142	272.75	339.0	339.0
1846.0	3688.009	0.1313	79.7207	273.0	339.0	339.0
1848.0	3692.009	0.1313	79.7207	273.25	339.0	340.0
1849.0	3694.009	0.1313	79.7207	273.5	339.0	340.0
1850.0	3696.009	0.1313	79.7207	273.75	339.0	340.0
1851.0	3698.009	0.1312	79.65999	274.0	340.0	340.0
1852.0	3700.009	0.1312	79.65999	274.25	340.0	340.0
1853.0	3702.009	0.1311	79.59927	274.5	340.0	341.0
1854.0	3704.009	0.1311	79.59927	274.75	341.0	341.0
1855.0	3706.009	0.1311	79.59927	275.0	341.0	341.0
1856.0	3708.009	0.1311	79.59927	275.25	341.0	341.0
1857.0	3710.009	0.1311	79.59927	275.5	341.0	341.0
1858.0	3712.009	0.1311	79.59927	275.75	343.0	341.0
1860.0	3716.009	0.131	79.53855	276.0	343.0	342.0
1863.0	3722.009	0.131	79.53855	276.25	343.0	342.0
1872.0	3740.009	0.1308	79.41712	276.5	343.0	344.0
1874.0	3744.009	0.1308	79.41712	276.75	343.0	344.0
1875.0	3746.009	0.1308	79.41712	277.0	343.0	344.0
1876.0	3748.009	0.1308	79.41712	277.25	344.0	344.0
1877.0	3750.009	0.1307	79.35641	277.5	344.0	345.0
1879.0	3754.009	0.1307	79.35641	278.0	344.0	345.0
1880.0	3756.009	0.1307	79.35641	278.25	345.0	345.0
1881.0	3758.009	0.1307	79.35641	278.5	345.0	345.0
1882.0	3760.009	0.1306	79.29569	279.0	345.0	345.0
1883.0	3762.009	0.1306	79.29569	279.25	346.0	346.0
1884.0	3764.009	0.1306	79.29569	279.5	346.0	346.0
1885.0	3766.009	0.1306	79.29569	279.75	346.0	346.0
1886.0	3768.009	0.1306	79.29569	280.0	346.0	346.0
1888.0	3772.009	0.1305	79.23497	280.25	347.0	346.0
1889.0	3774.009	0.1305	79.23497	280.5	347.0	347.0
1891.0	3778.009	0.1305	79.23497	280.75	347.0	347.0
1892.0	3780.009	0.1305	79.23497	281.0	347.0	347.0
1895.0	3786.009	0.1304	79.17426	281.25	347.0	348.0
1896.0	3788.009	0.1304	79.17426	281.5	347.0	348.0
1897.0	3790.009	0.1304	79.17426	281.75	348.0	348.0
1898.0	3792.009	0.1304	79.17426	282.0	348.0	348.0
1899.0	3794.009	0.1304	79.17426	282.25	348.0	348.0
1901.0	3798.009	0.1303	79.11354	282.5	349.0	349.0
1902.0	3800.009	0.1303	79.11354	282.75	349.0	349.0
1904.0	3804.009	0.1303	79.11354	283.0	349.0	349.0
1905.0	3806.009	0.1303	79.11354	283.25	349.0	349.0
1907.0	3810.009	0.1303	79.11354	283.5	349.0	350.0
1908.0	3812.009	0.1302	79.05282	283.75	350.0	350.0
1909.0	3814.009	0.1302	79.05282	284.0	350.0	350.0
1911.0	3818.009	0.1302	79.05282	284.5	350.0	350.0
1914.0	3824.009	0.1301	78.99211	285.0	351.0	351.0
1916.0	3828.009	0.1301	78.99211	285.25	351.0	351.0
1917.0	3830.009	0.1301	78.99211	285.5	351.0	351.0
1919.0	3834.009	0.1301	78.99211	286.0	351.0	352.0
1922.0	3840.009	0.13	78.93139	286.25	352.0	352.0
1923.0	3842.009	0.13	78.93139	286.5	352.0	352.0
1924.0	3844.009	0.13	78.93139	286.75	352.0	352.0
1926.0	3848.009	0.13	78.93139	287.0	353.0	353.0
1928.0	3852.009	0.1299	78.87067	287.25	353.0	353.0
1929.0	3854.009	0.1299	78.87067	287.5	353.0	353.0
1930.0	3856.009	0.1299	78.87067	287.75	353.0	353.0
1932.0	3860.009	0.1299	78.87067	288.0	354.0	354.0
1933.0	3862.009	0.1299	78.87067	288.25	354.0	354.0
1934.0	3864.009	0.1299	78.87067	288.5	354.0	354.0
1936.0	3868.009	0.1299	78.87067	288.75	354.0	354.0
1937.0	3870.009	0.1298	78.80996	289.0	354.0	355.0
1938.0	3872.009	0.1298	78.80996	289.25	354.0	355.0
1940.0	3876.009	0.1298	78.80996	289.5	355.0	355.0
1941.0	3878.009	0.1298	78.80996	289.75	355.0	355.0
1942.0	3880.009	0.1298	78.80996	290.0	355.0	355.0
1943.0	3882.009	0.1297	78.74924	290.25	356.0	356.0
1944.0	3884.009	0.1297	78.74924	290.5	356.0	356.0
1945.0	3886.009	0.1297	78.74924	290.75	356.0	356.0
1947.0	3890.009	0.1297	78.74924	291.0	356.0	356.0
1948.0	3892.009	0.1297	78.74924	291.25	356.0	356.0
1949.0	3894.009	0.1297	78.74924	291.5	356.0	357.0
1950.0	3896.009	0.1297	78.74924	291.75	357.0	357.0
1952.0	3900.009	0.1296	78.68852	292.0	357.0	357.0
1954.0	3904.009	0.1296	78.68852	292.25	357.0	357.0
1956.0	3908.009	0.1296	78.68852	292.5	359.0	358.0
1957.0	3910.009	0.1296	78.68852	292.75	359.0	358.0
1965.0	3926.009	0.1295	78.62781	293.0	359.0	359.0
1968.0	3932.009	0.1295	78.62781	293.25	359.0	360.0
1970.0	3936.009	0.1294	78.56709	293.5	359.0	360.0
1971.0	3938.009	0.1294	78.56709	293.75	359.0	360.0
1972.0	3940.009	0.1294	78.56709	294.0	360.0	360.0
1973.0	3942.009	0.1294	78.56709	294.25	360.0	361.0
1974.0	3944.009	0.1293	78.50638	294.5	360.0	361.0
1975.0	3946.009	0.1293	78.50638	295.0	361.0	361.0
1976.0	3948.009	0.1293	78.50638	295.25	361.0	361.0
1977.0	3950.009	0.1293	78.50638	295.5	361.0	361.0
1978.0	3952.009	0.1293	78.50638	295.75	361.0	361.0
1979.0	3954.009	0.1293	78.50638	296.0	362.0	362.0
1980.0	3956.009	0.1293	78.50638	296.25	362.0	362.0
1981.0	3958.009	0.1293	78.50638	296.5	362.0	362.0
1982.0	3960.009	0.1293	78.50638	296.75	362.0	362.0
1984.0	3964.009	0.1293	78.50638	297.0	363.0	362.0
1986.0	3968.009	0.1292	78.44566	297.25	363.0	363.0
1988.0	3972.009	0.1292	78.44566	297.5	363.0	363.0
1989.0	3974.009	0.1292	78.44566	297.75	363.0	363.0
1991.0	3978.009	0.1292	78.44566	298.0	363.0	364.0
1993.0	3982.009	0.1292	78.44566	298.25	364.0	364.0
1994.0	3984.009	0.1292	78.44566	298.5	364.0	364.0
1996.0	3988.009	0.1291	78.38494	298.75	364.0	364.0
1998.0	3992.009	0.1291	78.38494	299.0	364.0	365.0
1999.0	3994.009	0.1291	78.38494	299.25	364.0	365.0
2000.0	3996.009	0.1291	78.38494	299.5	364.0	365.0
2001.0	3998.009	0.1291	78.38494	299.75	365.0	365.0
2002.0	4000.009	0.1291	78.38494	300.0	365.0	365.0
2004.0	4004.009	0.1291	78.38494	300.5	366.0	366.0
2005.0	4006.009	0.1291	78.38494	300.75	366.0	366.0
2006.0	4008.009	0.129	78.32423	301.0	366.0	366.0
2007.0	4010.009	0.129	78.32423	301.25	366.0	366.0
2008.0	4012.009	0.129	78.32423	301.5	366.0	366.0
2010.0	4016.009	0.129	78.32423	301.75	367.0	367.0
2011.0	4018.009	0.129	78.32423	302.0	367.0	367.0
2012.0	4020.009	0.129	78.32423	302.25	367.0	367.0
2013.0	4022.009	0.1289	78.26351	302.5	367.0	367.0
2015.0	4026.009	0.1289	78.26351	302.75	368.0	368.0
2017.0	4030.009	0.1289	78.26351	303.0	368.0	368.0
2018.0	4032.009	0.1289	78.26351	303.25	368.0	368.0
2021.0	4038.009	0.1289	78.26351	303.5	368.0	369.0
2023.0	4042.009	0.1289	78.26351	303.75	368.0	369.0
2024.0	4044.009	0.1289	78.26351	304.0	368.0	369.0
2026.0	4048.009	0.1288	78.20279	304.5	369.0	369.0
2027.0	4050.009	0.1288	78.20279	304.75	369.0	370.0
2029.0	4054.009	0.1288	78.20279	305.0	370.0	370.0
2030.0	4056.009	0.1288	78.20279	305.25	370.0	370.0
2031.0	4058.009	0.1288	78.20279	305.5	370.0	370.0
2032.0	4060.009	0.1288	78.20279	305.75	370.0	370.0
2033.0	4062.009	0.1288	78.20279	306.0	371.0	370.0
2035.0	4066.009	0.1287	78.14208	306.25	371.0	371.0
2036.0	4068.009	0.1287	78.14208	306.5	371.0	371.0
2037.0	4070.009	0.1287	78.14208	306.75	371.0	371.0
2039.0	4074.009	0.1287	78.14208	307.0	371.0	371.0
2040.0	4076.009	0.1287	78.14208	307.25	371.0	372.0
2042.0	4080.009	0.1287	78.14208	307.5	372.0	372.0
2044.0	4084.009	0.1287	78.14208	307.75	372.0	372.0
2045.0	4086.009	0.1287	78.14208	308.0	372.0	372.0
2046.0	4088.009	0.1287	78.14208	308.25	373.0	373.0
2047.0	4090.009	0.1286	78.08136	308.5	373.0	373.0
2048.0	4092.009	0.1286	78.08136	308.75	373.0	373.0
2050.0	4096.009	0.1286	78.08136	309.0	373.0	373.0
2051.0	4098.009	0.1286	78.08136	309.25	373.0	373.0
2052.0	4100.009	0.1286	78.08136	309.5	374.0	374.0
2054.0	4104.009	0.1286	78.08136	309.75	374.0	374.0
2055.0	4106.009	0.1286	78.08136	310.0	374.0	374.0
2056.0	4108.009	0.1286	78.08136	310.25	374.0	374.0
2058.0	4112.009	0.1285	78.02064	310.5	375.0	375.0
2060.0	4116.009	0.1285	78.02064	310.75	375.0	375.0
2062.0	4120.009	0.1285	78.02064	311.0	375.0	375.0
2063.0	4122.009	0.1285	78.02064	311.25	375.0	375.0
2065.0	4126.009	0.1285	78.02064	311.5	375.0	376.0
2066.0	4128.009	0.1285	78.02064	311.75	377.0	376.0
2067.0	4130.009	0.1284	77.95993	312.0	377.0	376.0
2069.0	4134.009	0.1284	77.95993	312.25	377.0	376.0
2072.0	4140.009	0.1285	78.02064	312.5	377.0	377.0
2074.0	4144.009	0.1284	77.95993	312.75	378.0	377.0
2079.0	4154.009	0.1284	77.95993	313.0	378.0	378.0
2082.0	4160.009	0.1284	77.95993	313.25	378.0	379.0
2084.0	4164.009	0.1284	77.95993	313.5	378.0	379.0
2085.0	4166.009	0.1283	77.89921	313.75	378.0	379.0
2086.0	4168.009	0.1283	77.89921	314.25	378.0	379.0
2087.0	4170.009	0.1283	77.89921	314.5	379.0	379.0
2088.0	4172.009	0.1283	77.89921	314.75	379.0	380.0
2089.0	4174.009	0.1283	77.89921	315.0	379.0	380.0
2090.0	4176.009	0.1283	77.89921	315.25	380.0	380.0
2091.0	4178.009	0.1283	77.89921	315.5	380.0	380.0
2093.0	4182.009	0.1283	77.89921	316.0	381.0	380.0
2095.0	4186.009	0.1283	77.89921	316.5	381.0	381.0
2097.0	4190.009	0.1283	77.89921	316.75	381.0	381.0
2098.0	4192.009	0.1282	77.83849	317.0	381.0	381.0
2100.0	4196.009	0.1282	77.83849	317.25	382.0	382.0
2101.0	4198.009	0.1282	77.83849	317.5	382.0	382.0
2103.0	4202.009	0.1282	77.83849	317.75	382.0	382.0
2104.0	4204.009	0.1282	77.83849	318.0	382.0	382.0
2105.0	4206.009	0.1282	77.83849	318.25	382.0	382.0
2107.0	4210.009	0.1282	77.83849	318.5	382.0	383.0
2108.0	4212.009	0.1282	77.83849	318.75	383.0	383.0
2109.0	4214.009	0.1281	77.77778	319.0	383.0	383.0
2111.0	4218.009	0.1281	77.77778	319.25	383.0	383.0
2112.0	4220.009	0.1281	77.77778	319.5	383.0	384.0
2113.0	4222.009	0.1281	77.77778	319.75	384.0	384.0
2114.0	4224.009	0.1281	77.77778	320.0	384.0	384.0
2115.0	4226.009	0.1281	77.77778	320.25	384.0	384.0
2117.0	4230.009	0.1281	77.77778	320.5	384.0	384.0
2118.0	4232.009	0.1281	77.77778	320.75	385.0	385.0
2119.0	4234.009	0.1281	77.77778	321.0	385.0	385.0
2121.0	4238.009	0.1281	77.77778	321.25	385.0	385.0
2123.0	4242.009	0.1281	77.77778	321.5	385.0	385.0
2125.0	4246.009	0.128	77.71706	321.75	385.0	386.0
2126.0	4248.009	0.128	77.71706	322.0	385.0	386.0
2127.0	4250.009	0.128	77.71706	322.25	386.0	386.0
2128.0	4252.009	0.128	77.71706	322.5	386.0	386.0
2129.0	4254.009	0.128	77.71706	322.75	386.0	386.0
2130.0	4256.009	0.128	77.71706	323.0	387.0	387.0
2131.0	4258.009	0.128	77.71706	323.25	387.0	387.0
2133.0	4262.009	0.128	77.71706	323.5	387.0	387.0
2134.0	4264.009	0.128	77.71706	323.75	387.0	387.0
2135.0	4266.009	0.128	77.71706	324.0	387.0	387.0
2137.0	4270.009	0.1279	77.65634	324.25	388.0	388.0
2139.0	4274.009	0.1279	77.65634	324.5	388.0	388.0
2140.0	4276.009	0.1279	77.65634	324.75	388.0	388.0
2142.0	4280.009	0.1279	77.65634	325.0	388.0	389.0
2143.0	4282.009	0.1279	77.65634	325.25	389.0	389.0
2145.0	4286.009	0.1279	77.65634	325.5	389.0	389.0
2147.0	4290.009	0.1279	77.65634	325.75	389.0	389.0
2148.0	4292.009	0.1279	77.65634	326.0	389.0	390.0
2150.0	4296.009	0.1279	77.65634	326.25	390.0	390.0
2151.0	4298.009	0.1279	77.65634	326.5	390.0	390.0
2152.0	4300.009	0.1278	77.59563	326.75	390.0	390.0
2153.0	4302.009	0.1278	77.59563	327.0	390.0	390.0
2154.0	4304.009	0.1278	77.59563	327.25	390.0	391.0
2155.0	4306.009	0.1278	77.59563	327.5	391.0	391.0
2157.0	4310.009	0.1278	77.59563	327.75	391.0	391.0
2158.0	4312.009	0.1278	77.59563	328.0	391.0	391.0
2160.0	4316.009	0.1278	77.59563	328.25	392.0	392.0
2161.0	4318.009	0.1278	77.59563	328.5	392.0	392.0
2164.0	4324.009	0.1278	77.59563	328.75	392.0	392.0
2165.0	4326.009	0.1278	77.59563	329.0	392.0	392.0
2167.0	4330.009	0.1278	77.59563	329.25	392.0	393.0
2168.0	4332.009	0.1277	77.53491	329.5	392.0	393.0
2169.0	4334.009	0.1277	77.53491	329.75	392.0	393.0
2170.0	4336.009	0.1277	77.53491	330.0	393.0	393.0
2171.0	4338.009	0.1277	77.53491	330.25	393.0	393.0
2172.0	4340.009	0.1277	77.53491	330.5	393.0	394.0
2173.0	4342.009	0.1277	77.53491	330.75	394.0	394.0
2174.0	4344.009	0.1277	77.53491	331.0	394.0	394.0
2175.0	4346.009	0.1277	77.53491	331.25	394.0	394.0
2176.0	4348.009	0.1277	77.53491	331.5	395.0	394.0
2177.0	4350.009	0.1277	77.53491	332.0	395.0	394.0
2179.0	4354.009	0.1276	77.4742	332.25	395.0	395.0
2181.0	4358.009	0.1276	77.4742	332.5	395.0	395.0
2183.0	4362.009	0.1276	77.4742	332.75	395.0	395.0
2186.0	4368.009	0.1276	77.4742	333.0	396.0	396.0
2188.0	4372.009	0.1276	77.4742	333.25	396.0	396.0
2190.0	4376.009	0.1276	77.4742	333.5	396.0	397.0
2192.0	4380.009	0.1276	77.4742	333.75	396.0	397.0
2193.0	4382.009	0.1275	77.41348	334.0	396.0	397.0
2194.0	4384.009	0.1275	77.41348	334.25	398.0	397.0
2196.0	4388.009	0.1275	77.41348	334.5	398.0	398.0
2197.0	4390.009	0.1275	77.41348	334.75	398.0	398.0
2199.0	4394.009	0.1275	77.41348	335.0	398.0	398.0
2202.0	4400.009	0.1275	77.41348	335.25	398.0	399.0
2204.0	4404.009	0.1275	77.41348	335.5	398.0	399.0
2206.0	4408.009	0.1275	77.41348	335.75	399.0	399.0
2207.0	4410.009	0.1274	77.35276	336.0	399.0	399.0
2208.0	4412.009	0.1274	77.35276	336.25	399.0	400.0
2209.0	4414.009	0.1275	77.41348	336.5	399.0	400.0
2211.0	4418.009	0.1275	77.41348	336.75	400.0	400.0
2212.0	4420.009	0.1274	77.35276	337.0	400.0	400.0
2213.0	4422.009	0.1274	77.35276	337.25	400.0	400.0
2214.0	4424.009	0.1274	77.35276	337.5	400.0	401.0
2215.0	4426.009	0.1274	77.35276	337.75	401.0	401.0
2217.0	4430.009	0.1274	77.35276	338.0	401.0	401.0
2218.0	4432.009	0.1274	77.35276	338.25	401.0	401.0
2219.0	4434.009	0.1274	77.35276	338.5	401.0	401.0
2220.0	4436.009	0.1274	77.35276	338.75	402.0	402.0
2222.0	4440.009	0.1274	77.35276	339.0	402.0	402.0
2223.0	4442.009	0.1273	77.29205	339.25	402.0	402.0
2224.0	4444.009	0.1273	77.29205	339.5	402.0	402.0
2225.0	4446.009	0.1273	77.29205	339.75	402.0	402.0
2227.0	4450.009	0.1273	77.29205	340.0	403.0	403.0
2228.0	4452.009	0.1273	77.29205	340.25	403.0	403.0
2229.0	4454.009	0.1273	77.29205	340.5	403.0	403.0
2231.0	4458.009	0.1273	77.29205	340.75	404.0	403.0
2232.0	4460.009	0.1273	77.29205	341.0	404.0	404.0
2234.0	4464.009	0.1273	77.29205	341.25	404.0	404.0
2236.0	4468.009	0.1273	77.29205	341.5	404.0	404.0
2238.0	4472.009	0.1273	77.29205	341.75	404.0	405.0
2239.0	4474.009	0.1272	77.23133	342.0	404.0	405.0
2240.0	4476.009	0.1273	77.29205	342.25	405.0	405.0
2242.0	4480.009	0.1272	77.23133	342.75	405.0	405.0
2244.0	4484.009	0.1272	77.23133	343.0	406.0	406.0
2245.0	4486.009	0.1272	77.23133	343.25	406.0	406.0
2246.0	4488.009	0.1272	77.23133	343.5	406.0	406.0
2247.0	4490.009	0.1272	77.23133	343.75	406.0	406.0
2249.0	4494.009	0.1272	77.23133	344.0	407.0	406.0
2250.0	4496.009	0.1272	77.23133	344.25	407.0	407.0
2251.0	4498.009	0.1272	77.23133	344.5	407.0	407.0
2253.0	4502.009	0.1272	77.23133	344.75	407.0	407.0
2255.0	4506.009	0.1272	77.23133	345.0	407.0	407.0
2256.0	4508.009	0.1271	77.17061	345.25	407.0	408.0
2258.0	4512.009	0.1271	77.17061	345.75	408.0	408.0
2260.0	4516.009	0.1271	77.17061	346.0	408.0	408.0
2261.0	4518.009	0.1271	77.17061	346.25	408.0	408.0
2262.0	4520.009	0.1271	77.17061	346.5	409.0	409.0
2263.0	4522.009	0.1271	77.17061	346.75	409.0	409.0
2264.0	4524.009	0.1271	77.17061	347.0	409.0	409.0
2266.0	4528.009	0.1271	77.17061	347.25	409.0	409.0
2267.0	4530.009	0.1271	77.17061	347.5	409.0	409.0
2269.0	4534.009	0.1271	77.17061	347.75	410.0	410.0
2270.0	4536.009	0.1271	77.17061	348.0	410.0	410.0
2272.0	4540.009	0.127	77.1099	348.25	410.0	410.0
2273.0	4542.009	0.127	77.1099	348.5	410.0	410.0
2275.0	4546.009	0.127	77.1099	348.75	411.0	411.0
2276.0	4548.009	0.127	77.1099	349.0	411.0	411.0
2278.0	4552.009	0.127	77.1099	349.25	411.0	411.0
2280.0	4556.009	0.127	77.1099	349.75	411.0	411.0
2281.0	4558.009	0.127	77.1099	350.0	411.0	412.0
2283.0	4562.009	0.127	77.1099	350.25	412.0	412.0
2284.0	4564.009	0.127	77.1099	350.5	412.0	412.0
2285.0	4566.009	0.1269	77.04918	350.75	412.0	412.0
2287.0	4570.009	0.1269	77.04918	351.0	413.0	413.0
2288.0	4572.009	0.1269	77.04918	351.25	413.0	413.0
2289.0	4574.009	0.1269	77.04918	351.5	413.0	413.0
2291.0	4578.009	0.1269	77.04918	351.75	413.0	413.0
2292.0	4580.009	0.1269	77.04918	352.0	413.0	413.0
2294.0	4584.009	0.1269	77.04918	352.25	414.0	414.0
2295.0	4586.009	0.1269	77.04918	352.5	414.0	414.0
2296.0	4588.009	0.1269	77.04918	352.75	414.0	414.0
2298.0	4592.009	0.1269	77.04918	353.0	414.0	414.0
2299.0	4594.009	0.1269	77.04918	353.25	415.0	415.0
2301.0	4598.009	0.1268	76.98846	353.5	415.0	415.0
2302.0	4600.009	0.1268	76.98846	353.75	415.0	415.0
2304.0	4604.009	0.1268	76.98846	354.0	416.0	415.0
2305.0	4606.009	0.1268	76.98846	354.25	415.0	416.0
2307.0	4610.009	0.1268	76.98846	354.5	416.0	416.0
2308.0	4612.009	0.1268	76.98846	354.75	416.0	416.0
2309.0	4614.009	0.1268	76.98846	355.0	416.0	416.0
2310.0	4616.009	0.1268	76.98846	355.25	416.0	416.0
2312.0	4620.009	0.1268	76.98846	355.75	417.0	417.0
2314.0	4624.009	0.1268	76.98846	356.0	417.0	417.0
2315.0	4626.009	0.1268	76.98846	356.25	417.0	417.0
2316.0	4628.009	0.1268	76.98846	356.5	417.0	417.0
2318.0	4632.009	0.1268	76.98846	356.75	418.0	418.0
2319.0	4634.009	0.1267	76.92775	357.0	418.0	418.0
2320.0	4636.009	0.1267	76.92775	357.25	418.0	418.0
2322.0	4640.009	0.1267	76.92775	357.5	418.0	418.0
2323.0	4642.009	0.1267	76.92775	357.75	419.0	419.0
2324.0	4644.009	0.1267	76.92775	358.0	419.0	419.0
2325.0	4646.009	0.1267	76.92775	358.25	419.0	419.0
2326.0	4648.009	0.1267	76.92775	358.5	419.0	419.0
2327.0	4650.009	0.1267	76.92775	358.75	420.0	419.0
2330.0	4656.009	0.1267	76.92775	359.0	420.0	420.0
2331.0	4658.009	0.1267	76.92775	359.25	420.0	420.0
2335.0	4666.009	0.1267	76.92775	359.5	420.0	421.0
2336.0	4668.009	0.1267	76.92775	359.75	420.0	421.0
2337.0	4670.009	0.1267	76.92775	360.0	420.0	421.0
2338.0	4672.009	0.1267	76.92775	360.25	421.0	421.0
2339.0	4674.009	0.1266	76.86703	360.5	421.0	421.0
2340.0	4676.009	0.1266	76.86703	360.75	421.0	421.0
2341.0	4678.009	0.1266	76.86703	361.0	422.0	422.0
2342.0	4680.009	0.1266	76.86703	361.25	422.0	422.0
2343.0	4682.009	0.1266	76.86703	361.5	422.0	422.0
2344.0	4684.009	0.1266	76.86703	361.75	422.0	422.0
2345.0	4686.009	0.1266	76.86703	362.0	422.0	422.0
2346.0	4688.009	0.1266	76.86703	362.25	424.0	422.0
2357.0	4710.009	0.1265	76.80631	362.5	422.0	424.0
2359.0	4714.009	0.1265	76.80631	363.0	424.0	425.0
2361.0	4718.009	0.1265	76.80631	363.25	424.0	425.0
2362.0	4720.009	0.1265	76.80631	363.5	425.0	425.0
2363.0	4722.009	0.1265	76.80631	363.75	425.0	425.0
2364.0	4724.009	0.1265	76.80631	364.25	425.0	425.0
2366.0	4728.009	0.1265	76.80631	364.5	426.0	426.0
2367.0	4730.009	0.1265	76.80631	364.75	426.0	426.0
2368.0	4732.009	0.1265	76.80631	365.0	426.0	426.0
2369.0	4734.009	0.1265	76.80631	365.25	427.0	426.0
2370.0	4736.009	0.1265	76.80631	365.5	427.0	426.0
2371.0	4738.009	0.1264	76.7456	365.75	427.0	427.0
2373.0	4742.009	0.1264	76.7456	366.0	427.0	427.0
2375.0	4746.009	0.1264	76.7456	366.25	427.0	427.0
2377.0	4750.009	0.1264	76.7456	366.5	427.0	428.0
2378.0	4752.009	0.1264	76.7456	366.75	428.0	428.0
2379.0	4754.009	0.1264	76.7456	367.0	428.0	428.0
2381.0	4758.009	0.1264	76.7456	367.25	428.0	428.0
2382.0	4760.009	0.1264	76.7456	367.5	428.0	428.0
2383.0	4762.009	0.1264	76.7456	367.75	428.0	429.0
2384.0	4764.009	0.1264	76.7456	368.0	429.0	429.0
2385.0	4766.009	0.1264	76.7456	368.25	429.0	429.0
2386.0	4768.009	0.1263	76.68488	368.5	429.0	429.0
